start_hhmmss,end_hhmmss,text
00:21:07,00:21:09,The ancient Greeks played with yo-yos.
00:21:09,00:21:10,Come on.
00:21:10,00:21:11,"We're geeks, did you say?"
00:21:11,00:21:12,I did accidentally say that.
00:21:12,00:21:14,And the Valley of the Dogs.
00:21:14,00:21:15,That's good.
00:21:15,00:21:20,I think we don't know for sure that they were yo-yos in the modern sense
00:21:20,00:21:23,that you could walk them up and down and walk the dog into the tricks.
00:21:23,00:21:27,"Like, could have been just a stone on the end of a piece of string."
00:21:27,00:21:28,Right.
00:21:28,00:21:29,"Oh, I see."
00:21:29,00:21:30,To be able to have that around.
00:21:30,00:21:33,Because the technology to spit it down and make it stay down there for a bit.
00:21:33,00:21:35,That feels like advanced tech.
00:21:35,00:21:36,Yeah.
00:21:36,00:21:37,Yeah.
00:21:37,00:21:38,To me.
00:21:38,00:21:39,"No, it is."
00:21:39,00:21:40,I agree.
00:21:40,00:21:44,"I think you need to know how to make a little loop on the end of your string,"
00:21:44,00:21:45,which feels tough.
00:21:45,00:21:47,"As I say, advanced tech."
00:21:47,00:21:48,Yep.
00:21:48,00:21:50,"No, that's a beautiful fact."
00:21:50,00:21:51,I really like that one.
00:21:51,00:21:52,Here's another one.
00:21:52,00:21:54,This goes out to Louisa Primo.
00:21:54,00:22:00,It's that most honeybee hives in the USA live on flatbed trucks.
00:22:00,00:22:01,"Oh, yeah."
00:22:01,00:22:02,Great fact.
00:22:02,00:22:03,Transport and infrastructure.
00:22:03,00:22:04,And food.
00:22:04,00:22:05,Food and food.
00:22:05,00:22:06,Sorry.
00:22:06,00:22:08,No wonder this is an Andy Murray fact.
00:22:08,00:22:10,"And also, do you know why they do it?"
00:22:10,00:22:13,It's so that they can pollinate almonds.
00:22:13,00:22:14,Yes.
00:22:14,00:22:19,Which I believe in the last episode of Little Fish had quite a prominent position.
00:22:19,00:22:22,We busted a myth about almond extract being made of almonds.
00:22:22,00:22:23,Yeah.
00:22:23,00:22:24,That's mostly made of peaches.
00:22:24,00:22:25,Yes.
00:22:25,00:22:27,And this is about all the bees that are driven around.
00:22:27,00:22:29,And I think do we work out the cost?
00:22:29,00:22:32,It costs one cent to hire one bee for one day.
00:22:32,00:22:33,Or something.
00:22:33,00:22:35,I think we did a bit of bass about it at the time.
00:22:35,00:22:36,Right.
00:22:36,00:22:37,Yeah.
00:22:37,00:22:38,"No, it's a crazy fact."
00:22:38,00:22:39,Okay.
00:22:39,00:22:40,Here's another one.
00:22:40,00:22:43,This one is now under the custodian ship of Monti.
00:22:43,00:22:45,"Love your work in North Africa, Monti."
00:22:45,00:22:50,And your pack this week is that the Sacramento Police Department's got at least one call
00:22:50,00:22:55,a week from people stuck in the world's largest corn maze.
00:22:55,00:22:56,Amazing.
00:22:56,00:22:58,That's so funny.
00:22:58,00:23:02,I wonder if they eventually installed phones in their emergency phones
00:23:02,00:23:04,because it was happening.
00:23:04,00:23:05,It's such a rate.
00:23:05,00:23:06,I feel lost in the corn maze.
00:23:06,00:23:07,You might not.
00:23:07,00:23:08,Yeah.
00:23:08,00:23:09,What are you going to say?
00:23:09,00:23:10,What can you see?
00:23:10,00:23:11,"Well, I can see corn on my left."
00:23:11,00:23:12,Corn on my right.
00:23:12,00:23:13,Corn in front of me.
00:23:13,00:23:14,That's backwards then.
00:23:14,00:23:15,Yeah.
00:23:15,00:23:17,This also assumes you can find your way to the phone.
00:23:17,00:23:19,"I mean, the problem is that you're lost in the middle of the maze."
00:23:19,00:23:20,"Yeah, yeah."
00:23:20,00:23:22,"But that's, unless you've got a phone every 10 meters in this maze."
00:23:22,00:23:23,"There is a great thing, though."
00:23:23,00:23:26,"Of course, now we all have phones all the time."
00:23:26,00:23:31,I prefer Dan's method of installing static infrastructure throughout the corn maze.
00:23:31,00:23:34,You guys don't leave your phones at the entrance of a corn maze before going in.
00:23:34,00:23:35,For the real experience.
00:23:35,00:23:36,For the real experience.
00:23:36,00:23:37,"Yeah, yeah."
00:23:37,00:23:38,You're doing it properly.
00:23:38,00:23:39,I didn't know you were doing it.
00:23:39,00:23:40,I'm heart mowed.
00:23:40,00:23:43,Real dog in it.
00:23:43,00:23:48,"Here is another one, and this one is going out to Natalia O'Keefe."
00:23:48,00:23:57,"That is, in 1874, there was a plan to transport dead bodies from all over Europe to Mount Vizuvius and dump them in."
00:23:57,00:23:59,"So the nature's crematorium, right?"
00:23:59,00:24:00,It's a...
00:24:00,00:24:01,Was that it?
00:24:01,00:24:02,It must be.
00:24:02,00:24:03,I think that was it.
00:24:03,00:24:08,I think they were going to make a rail track that went all the way to the top or something.
00:24:08,00:24:09,Wow.
00:24:09,00:24:10,I think it never happened.
00:24:10,00:24:11,No.
00:24:11,00:24:12,No.
00:24:12,00:24:13,"They're with Twetner, didn't they?"
00:24:13,00:24:14,That's right.
00:24:14,00:24:15,Yeah.
00:24:15,00:24:16,1874.
00:24:16,00:24:17,It was a company bought to those service.
00:24:17,00:24:18,It was a diversion.
00:24:18,00:24:19,Yeah.
00:24:19,00:24:21,"In theory, Jack the Ripper could have gone on that train as well."
00:24:21,00:24:22,If he needed.
00:24:22,00:24:24,All right.
00:24:24,00:24:25,All right.
00:24:25,00:24:26,Let's get one more.
00:24:26,00:24:27,Andy.
00:24:27,00:24:29,The last one of today goes out to Charlie.
00:24:29,00:24:38,"And it's the fact that in 2010, an abandoned water treatment plant in Baltimore was found to be home to 107 million spiders."
00:24:38,00:24:39,Oh my god.
00:24:39,00:24:40,I know.
00:24:40,00:24:42,"Because the water treatment plant sounds quite big, doesn't it?"
00:24:42,00:24:43,You can probably fit a lot of spiders in there.
00:24:43,00:24:49,"It was 35,176 per cubic meter."
00:24:49,00:24:51,And that really is a lot of spiders.
00:24:51,00:24:55,I feel like they've recently found the most spiders in one place.
00:24:55,00:24:56,I might have even mentioned that on here.
00:24:56,00:24:57,Really?
00:24:57,00:25:02,"It's on a cave between maybe Greece and Macedonia or somewhere, but it's somewhere in Europe."
00:25:02,00:25:03,Wow.
00:25:03,00:25:08,"And in order to go through the whole cave, you go through this area of spiders that is just."
00:25:08,00:25:09,Oh.
00:25:09,00:25:11,It's just webs and they're everywhere.
00:25:11,00:25:15,"You would think if you got that many spiders, they must be eaten something."
00:25:15,00:25:16,Yes.
00:25:16,00:25:18,So there must be even more flies.
00:25:18,00:25:19,Yes.
00:25:19,00:25:20,What a good point.
00:25:20,00:25:21,"Yes, food source must."
00:25:21,00:25:22,Unless they cannibalist it.
00:25:22,00:25:23,"Why does he show it, are they?"
00:25:23,00:25:24,They can do.
00:25:24,00:25:25,Yeah.
00:25:25,00:25:27,Have you guys heard of the book web?
00:25:27,00:25:28,Charlotte.
00:25:28,00:25:29,No.
00:25:29,00:25:30,It's by John Wyndham.
00:25:30,00:25:31,This is one of his last books.
00:25:31,00:25:32,They have Cypherifers.
00:25:32,00:25:33,They have Cypherifers.
00:25:33,00:25:34,"Yeah, the Triffids author."
00:25:34,00:25:39,"And basically they go, they're trying to set up this new civilization on a very, very remote island in the Pacific."
00:25:39,00:25:41,And they get there and it's really weird.
00:25:41,00:25:42,There's nothing living there.
00:25:42,00:25:47,"And it turns out that basically due to something, spiders have learned how to communicate with each other"
00:25:47,00:25:49,and they've teamed up together.
00:25:49,00:25:51,Rather than just being selfish and eating each other.
00:25:51,00:25:52,Yeah.
00:25:52,00:25:54,"And basically it turns out that when spiders work together, they can defeat humans."
00:25:54,00:25:56,And it's such a great book.
00:25:56,00:26:01,"And it's like, due to something, all of the plants can kill you."
00:26:01,00:26:06,"Or due to something, now people in the future can see what's happening here."
00:26:06,00:26:09,"And he doesn't explain it, but the explanation is never that important."
00:26:09,00:26:10,"No, absolutely."
00:26:10,00:26:12,"It's much more, let's see how this plays out."
00:26:12,00:26:13,"Yeah, yeah."
00:26:13,00:26:14,He sounds great.
00:26:14,00:26:15,I need to read him.
00:26:15,00:26:16,"Oh, man."
00:26:16,00:26:17,Day of the Triffids.
00:26:17,00:26:19,Everyone goes blind and plants can suddenly kill you.
00:26:19,00:26:20,Yeah.
00:26:20,00:26:21,Walk.
00:26:21,00:26:22,Oh.
00:26:22,00:26:24,And except one guy who had bandages over his eyes.
00:26:24,00:26:26,"Well, everyone else went blind."
00:26:26,00:26:27,Yeah.
00:26:27,00:26:28,So he wakes up and then.
00:26:28,00:26:31,It's very much like 28 days later where he wakes up in hospital.
00:26:31,00:26:32,Yeah.
00:26:32,00:26:33,Sounds great.
00:26:33,00:26:35,"Do you want to hear a 28 days later, if I start off today?"
00:26:35,00:26:36,Yes.
00:26:36,00:26:39,So if you have a zombie.
00:26:39,00:26:45,And every day that zombie can bite one of the person and they become a zombie.
00:26:45,00:26:48,And then that zombie every day can bite another one.
00:26:48,00:26:51,"28 days later, you wouldn't even notice."
00:26:51,00:26:55,It'd be like less than 3% of people would be zombies.
00:26:55,00:26:58,"Five days after that, everyone in the world would be zombies."
00:26:58,00:26:59,Wow.
00:26:59,00:27:01,Because it just ramps right up.
00:27:01,00:27:02,Yeah.
00:27:02,00:27:05,Like the final five days goes from 3% to 100%.
00:27:05,00:27:06,Yeah.
00:27:06,00:27:07,Right.
00:27:07,00:27:14,"I, um, I once interviewed Erica McAllister, who's been a guest multiple times on our show, works at the NHM and flies."
00:27:14,00:27:17,And I interviewed her for my book about zombies.
00:27:17,00:27:21,Because she has a theory that zombies couldn't exist because of flies.
00:27:21,00:27:23,So let's say they do exist.
00:27:23,00:27:28,"We would not have noticed because the rate that they would have been eaten, they're rotten flesh."
00:27:28,00:27:31,And make them collapse because there's nothing to hold them together.
00:27:31,00:27:38,Would be so quick and flies would meet the demand of all the rotten flesh that we just wouldn't know if zombies were around.
00:27:38,00:27:40,So flies are saving us from zombies.
00:27:40,00:27:42,Do you recommend John Wyndham Easter right?
00:27:42,00:27:50,"His novels and he would be like, and then the plants take over and then he suddenly thinks, wait a minute."
00:27:50,00:27:52,There's no one to water them.
00:27:52,00:27:53,"No, probably not."
00:27:53,00:27:56,"And then he just goes, oh, don't forget about it."
00:27:56,00:28:01,No book readings at the Royal Botanical Society.
00:28:01,00:28:06,"But I reckon like when you do those, you must constantly come up with like, what about this?"
00:28:06,00:28:08,You got to push past it.
00:28:08,00:28:13,"I think a lot of sci-fi, the Martian relied on there being a storm on Mars that would take out."
00:28:13,00:28:17,That's the only thing that's not factually accurate.
00:28:17,00:28:19,But sometimes you just got to let it go.
00:28:19,00:28:21,"Like what do you plant, cows?"
00:28:21,00:28:23,You'll end up with just below the world with a lot of cows.
00:28:23,00:28:25,But that's a different kind of horrifying sci-fi.
00:28:25,00:28:27,Because they are scary cows.
00:28:27,00:28:28,You bet.
00:28:28,00:28:29,Can you imagine that?
00:28:29,00:28:30,"Oh my god, monster cows."
00:28:30,00:28:31,Millions of cows everywhere.
00:28:31,00:28:33,"Sorry, I've just got to go."
00:28:33,00:28:35,I've got an idea for a second.
00:28:35,00:28:40,"I'm off to Elton Towers later, James, if you're the camera."
00:28:40,00:28:42,"All right, listen, we need to wrap up."
00:28:42,00:28:45,Congratulations to the latest custodians of our fish facts.
00:28:45,00:28:52,"That is Charlie, Natalia, Monty, Louisa, Laura Lufoo, Jared, Gettwang, Chiara."
00:28:52,00:28:54,You are all now custodians of these facts.
00:28:54,00:28:59,"And if you're listening and you want one yourself, all you need to do is go to patreon.com/clubfish."
00:28:59,00:29:02,"Join the highest tier of clubfish, which is friend of the podcast."
00:29:02,00:29:03,And that's what you'll be getting.
00:29:03,00:29:05,"One day, a shout out on the show."
00:29:05,00:29:08,"But before that, a digital certificate acknowledging your fact."
00:29:08,00:29:12,"All right, we are going to be back again later this week with a proper episode"
00:29:12,00:29:13,to know such thing as a fish.
00:29:13,00:29:16,And then back again next week with more little fish on another Monday.
00:29:16,00:29:17,We'll see you then.
00:29:17,00:29:18,That's all from us for now.
00:29:18,00:29:19,Goodbye.
00:29:19,00:29:29,[MUSIC PLAYING]
00:29:29,00:29:37,[BLANK_AUDIO]
