start_hhmmss,end_hhmmss,text
00:29:24,00:29:30,"it's getting deeper. Yeah. Yeah. But as we know from the Doppler effects, if it's a police"
00:29:30,00:29:35,siren driving past you or something it will get higher as it approached you and then deeper as it
00:29:35,00:29:40,went further away again. It's because movies have tricked us. Yeah. Yeah. The whistle that you hear
00:29:40,00:29:43,"in the movies is the perspective of the pilot, not the person on the ground. We should do"
00:29:45,00:29:51,"I've started doing that since I read, since I read, like read this and was like, oh yeah, of course"
00:29:51,00:29:56,"you know with kids when you feed them you go, it was an aeroplane. Well, I've started doing"
00:29:56,00:30:04,as it descends into his mouth. It's interesting because it was used as a sort of intimidation tactic.
00:30:04,00:30:09,"I read an account by a guy called Harold Troutson who in 1941 he was, he was a young boy and he"
00:30:09,00:30:14,"remembers being in his kitchen and he, he hears the noise of the bomb coming down. And so they"
00:30:14,00:30:18,immediately jumped under the table because many tables had cages underneath them as a bowl protection
00:30:18,00:30:24,device. Turns out it was the neighbor's kettle whistling and that's how sensitive everyone was at
00:30:24,00:30:29,the time specifically to that sound. There was loads of it around in the wall. So we do loads of
00:30:29,00:30:35,problems. Yeah. No loads of noise being used to a certain extent psychologically. So all of history.
00:30:35,00:30:40,"All of history. Yeah. Yeah. You're right. So the, but the, uh, the stuka plane, which is the"
00:30:40,00:30:46,"Junkers 87, J U 87, they had little fan like whistling devices put on because they were dive"
00:30:46,00:30:50,"bombing planes. So the idea is you dive down as close as possible to the target, release the bombs"
00:30:50,00:30:54,when you're really close so they land accurately and then you fly off again. But they were fitted with
00:30:54,00:30:59,"special devices which made them scream. And it was a very terrifying sound to hear the, the scream"
00:30:59,00:31:04,of this stuka plane. But it did slow them down a bit that by about 15 miles an hour. So they took
00:31:04,00:31:08,"them off eventually because it made them easier to shoot down. Well, like, remember the night which is"
00:31:08,00:31:15,who we've mentioned before. The Soviet female pilots. And they were in really old rickety planes
00:31:15,00:31:19,"because they gave them like the wooden plates. But they couldn't go very high, but they were very"
00:31:19,00:31:25,noisy because they were old. And they used sound because it would just disrupt people's sleep.
00:31:25,00:31:31,You were on edge all the time or also like you would have to use anti-aircraft stuff in the middle
00:31:31,00:31:35,of the night so no one could get any sleep. So it's kind of a psychological thing in that way
00:31:35,00:31:41,"that you disdress. I think it's called harassing fire. It's known as, you deliberately do something"
00:31:41,00:31:46,"just to harass people and not necessarily to bomb them. Well, the famous example in Second World War"
00:31:46,00:31:50,"that our grandparents always used to talk about was the doodle bugs, wasn't it? The doodle bug was"
00:31:50,00:31:58,"basically German drone essentially. So the V1? Yes, the V1. Which it would be fired and it was sort of"
00:31:58,00:32:04,like powered by a sort of jet as it went through the air. And it was programmed to stop at a certain
00:32:04,00:32:08,"point. And the famous thing about the doodle bug, which everyone always remembers, is that when it's"
00:32:08,00:32:13,"engine was programmed to cut out, that was when it plummets out of the air. So you hear that pup pup"
00:32:13,00:32:17,"and then a sudden silence, which actually I have a friend of mine in the village, Laurie is in"
00:32:17,00:32:22,"his early 90s and he still remembers whenever you heard that silence. You know, you probably don't"
00:32:22,00:32:26,"have time to save yourself at that point. Well, he must be very happy to live next door to someone"
00:32:26,00:32:33,"with a young child. Never any silence. The V2, which was the successor rocket, you don't,"
00:32:33,00:32:38,you don't have that psychological nightmare of hearing it and then cut out because it's going
00:32:38,00:32:43,"so fast that you don't hear it. You just hear a big bang. Right. If you hear the big bang, you know"
00:32:43,00:32:48,"you haven't been killed by it. That's a good point. Relief. I mean, they're both, they're both bad."
00:32:48,00:32:58,"They're both not as bad as the big bang theory. If you hear that, you know, no. You long for silence."
00:32:59,00:33:07,"Here's an interesting whistling bomb. In 1965, the attack squadron 25, the American squadron"
00:33:07,00:33:13,toilet bombed Vietnam. So they wanted to mark the fact that they dropped six million pounds of
00:33:13,00:33:18,"ordnance on the country and they did it by taking an old toilet, taking it up on the plane and"
00:33:18,00:33:25,"then dropping it out. And because of the holes in the toilet or something, it just whistled all the way"
00:33:25,00:33:30,"down. Right. And that has to commemorate how much they've dropped on. It's just like soldiers, you"
00:33:30,00:33:35,"know, soldiers being soldiers, soldiers being soldiers. Yeah. But actually previously in the"
00:33:35,00:33:40,"Korean War, there was a kitchen sink bomb that was dropped on Korea because someone had said"
00:33:40,00:33:44,we've dropped everything on them except the kitchen sink. And so they deliberately just got a
00:33:44,00:33:50,"kitchen sink and dropped it down as well. Make your own fun, having you in war. I guess you said"
00:33:50,00:33:56,"it's human changes a bit, doesn't it? Yeah. I like this real nonchalance. In an article I read from"
00:33:56,00:34:02,"Time magazine in 1940, because so it's September 1940, this is written, so middle of the battle of"
00:34:02,00:34:09,"Britain. And it said, last week, while screaming bombs were falling on London, Seamarton Wilbur,"
00:34:09,00:34:13,"curator at Chicago's Museum of Natural History, caught attention to the exhibit of Chinese whistling"
00:34:13,00:34:19,arrows and used the blitz as a way to segue into ancient Chinese whistling arrows. But these were the
00:34:19,00:34:26,precursor. So these were arrows that were hollow on the inside. And so they whistled as they flew.
00:34:26,00:34:30,And they were to frighten people. And the Emperor at the Manchu Emperor used them to scare people
00:34:30,00:34:35,"off the streets when he was walking through. So they couldn't harm people, the ones that he used."
00:34:35,00:34:42,How interesting. Genghis Khan used those as well. That was a biggie. Yeah. And that was more so used as
00:34:42,00:34:46,"an intimidation tactic prior to a siege. So if the noise and the confusion, it's scare horses."
00:34:46,00:34:51,"If you had all these arrows and this noise coming, so it would cause chaos amongst the enemy,"
00:34:51,00:34:55,"and then you make your strike. That was kind of like one of the earliest things in war, wasn't it,"
00:34:55,00:35:00,"to scare the horses. That's why you would use, you're scaring the opponents as well."
00:35:00,00:35:06,Scaring the horses was a really big deal. And then people started using elephants in warfare.
00:35:06,00:35:10,"And noises really got against elephants, because elephants are like really weirdly skittish about"
00:35:10,00:35:16,loud noises. Yeah. Yeah. They really are. Perhaps I too am an elephant. So they get a lot of
00:35:16,00:35:23,"don't show us that part of cricket. They have very sensitive hearing elephants. So Alexander,"
00:35:23,00:35:29,the great learned that a good thing to do when battling against people who had elephants
00:35:29,00:35:35,"was to get a load of pigs and trumpets, make the pigs squeal, blow the trumpets, and then the"
00:35:35,00:35:39,"elephants would run away. I know, you know, if you're one of his cavalrymen and he's, do you want"
00:35:39,00:35:44,"a pig or a trumpet to carry on your horse? But he's run out of trumpets. You draw on the shorts,"
00:35:44,00:35:48,"draw underneath. But if everyone's going hungry, you can't eat the trumpet. Good point."
00:35:48,00:35:52,"So it's, yeah, it makes blessings. That's true. Yeah. Is that just because elephants have got really"
00:35:52,00:35:57,"big ears that their hearing is so good? I think some of the hearing goes through their feet as well,"
00:35:57,00:36:02,"just now. I think they just don't like vibrations. Yeah. I don't know, because they don't like bees,"
00:36:02,00:36:06,"either, do they? Like because of the buzzing of the bees. Yeah, they hate bees. Not the stings,"
00:36:06,00:36:11,"the buzz. Yeah. And nice. Is that true? I thought no, it's cartoons. Yeah. Okay. Yeah, but we're dealing"
00:36:11,00:36:18,"with whistling bombs for a good. So, you know, I did find TVtropes.com, which advised me on the"
00:36:18,00:36:22,"whistling bombs thing. Oh, yeah. Said, please remember, if you should ever find yourself in an area"
00:36:22,00:36:27,"often bombarded from the sky, that not all projectiles make such a sound. If you are informed"
00:36:27,00:36:30,"something deadly, mainland nearby, you should duck or take cover, even if you don't hear the whistle."
00:36:30,00:36:35,"I think if you're taking your advice, if you're in a bombardment situation and you're reading"
00:36:35,00:36:41,"your on TVtropes.com. Well, look, I could, I try to speak to the buffens at fun.com."
00:36:41,00:36:51,"I think these days it's like the buzz of a drone, isn't it? Yes. Yes. Yes. We trouble. We do get to hear"
00:36:51,00:36:56,a close example of a whistling bomb in London these days. When would you have heard that?
00:36:56,00:37:04,"On nights of celebration, on bonfire night fireworks. The whistling sounds. It's a manufactured sound"
00:37:04,00:37:08,"that's attached to it. And so like all these things, like the toilet has a hole in it, it has holes."
00:37:08,00:37:14,It's not even by holes. It's a chemical mix. It's called whistle mix. And whistle mix. Yeah.
00:37:14,00:37:20,Potassium benzoate is used. I'm going to start a tribute act of little mix.
00:37:20,00:37:29,We just play very high pitch. For dogs. That's insane. Yeah. And is it the fireworks?
00:37:29,00:37:35,It's because they're going further away. They're doing the right thing. They're doing the right way around.
00:37:35,00:37:40,They're a bag of lots of physics. Thanks fireworks. My favourite bomb disposal
00:37:40,00:37:46,person as they were on bombs. Have you heard of Peter Gurney? He was this massive hero of
00:37:46,00:37:51,"bomb disposal. And obviously, people who do bomb disposal are unbelievably brave. Yeah."
00:37:51,00:37:56,"Particularly when you're dealing with bombs that, for example, have been planted,"
00:37:56,00:37:59,"whether it's a car bomber, like a second mobile bomb or a bomb that's been fired and they're not"
00:37:59,00:38:04,"gone off, they're all kind of made in a factory, right? So you know roughly how to do them."
00:38:04,00:38:08,People have known how to defuse. Can I just say Andy? I actually think the people who defuse
00:38:08,00:38:17,"those are quite brave as well. Okay. Well, yeah, I guess that's true. But the really brave people."
00:38:17,00:38:22,"No, when you're like, if it's like an IRA bomb or something, which has just been made by an"
00:38:22,00:38:26,"enthusiastic amateur, what's that TV show where that woman goes around diffusing bombs?"
00:38:26,00:38:31,"Oh, I don't know. Oh, it's Trigger Python. Fictional. Yeah. Yeah. No, it's a real TV show."
00:38:31,00:38:41,So Peter Gurney did this. He defused thousands of bombs over his career in Berlin and Egypt and Libya.
00:38:41,00:38:45,"But he just had to walk towards them, you know, knowing nothing about the structure and then,"
00:38:45,00:38:49,"like, seeing what was there. And because they have tricks on them. So what would you use in"
00:38:49,00:38:55,"tuition? Well, like, how could you possibly use any logic for an unlogical thing? Lots of experience"
00:38:55,00:38:59,"or like if one part of it is removed, then that'll trigger another bit and you have to work it out."
00:38:59,00:39:05,"So he would often use medical scouples, a ball of string, garden secateurs and fish hooks. And then"
00:39:05,00:39:11,this moment happened in 1991 in February. Some shells were fired at 10 Downing Street and one
00:39:11,00:39:16,"and more in the middle of town. One landed in the garden of 10 Downing Street, hugely dangerous."
00:39:16,00:39:21,"He has to walk towards it, but the buildings around there are really tall, so he has no radio signal."
00:39:21,00:39:27,"Is this Snapchat era? John Major, it would have been. So he has to straddle this bomb,"
00:39:27,00:39:35,right? And what he's armed with is a twig and a spanner that he's borrowed from the Prime Minister's
00:39:35,00:39:40,"boiler, okay? Why does he bring his equipment? I guess I don't know why he didn't have it with him,"
00:39:40,00:39:44,but it was an immediate urgent thing. He didn't have time to go and get it. It's just landed in
00:39:44,00:39:49,10 Downing Street. I bet that happens to him all the time. Another... I'm so nervous.
00:39:49,00:39:53,"Prime Minister, have you got any secateurs? No, but I've got this spanner from my boiler."
00:39:53,00:40:01,"I'm my lucky twig. So he was sitting a stride the bomb and this is from his obituary. By the way,"
00:40:01,00:40:07,"he died last year, age 93. He survives this. He was conscious of an intense heat through his"
00:40:07,00:40:12,fire resistant trousers. So he should remember to put his fire resistant trousers on. I don't know
00:40:12,00:40:18,"why he doesn't have his kit. Prime Minister, do you have any clothing that I can use?"
00:40:18,00:40:27,"But as he put it in his autobiography, Brave Men Walk Away, he suddenly realised that if he"
00:40:27,00:40:32,"didn't do something quickly, he would never again sing anything other than soprano. So he has to hop"
00:40:32,00:40:36,"off the bomb, scoop up some snow from a nearby Structe Snow Tower because it's February,"
00:40:36,00:40:41,"shove it down his trousers, then get back on the bomb. And he manages it. He diffuses it."
00:40:41,00:40:45,"Wow. Incredible. And like I say, he lived at the age of 93 and he died last year."
00:40:45,00:40:49,I can't believe he needed to be struggling it rather than just next to it.
00:40:49,00:40:58,Excuse me in this regard. That was also a jubber to excuse me to curry.
00:40:58,00:41:09,"Well, I've got one other old ancient whistling noise to intimidate. It's the Aztec death whistle."
00:41:09,00:41:10,Have you heard of that? Yeah.
00:41:10,00:41:14,"Yeah. So in the 1990s, I was doing some excavations in New Mexico when they found this boy"
00:41:14,00:41:21,"who was in a temple underground dead. Holding. A long time ago, right? A long time ago."
00:41:21,00:41:27,"A long time ago, you're dead. So expected. Like, I'm not so afraid of that."
00:41:27,00:41:36,Not the surprising bit. Okay. So he was holding in one of his hands this object that no one had really
00:41:36,00:41:41,seen before. And it was called the Aztec death whistle from then on. And you would blow into it.
00:41:41,00:41:45,And it would make a noise that sounded like a wind. Everyone thought maybe it was used for
00:41:45,00:41:49,rituals when wind wasn't available. And they're not sure whether or not there's a lot of theories
00:41:49,00:41:54,but might have been used in the war field to intimidate people. And so I happen to know someone
00:41:54,00:42:01,who owns a modern death whistle. Aztec death whistle. And so I reached out to them to give us a sample.
00:42:01,00:42:11,So this is a friend of the podcast. So here we go. But a death whistle there for you by Ristabi.
00:42:11,00:42:17,"So thank you, Rist. But no, Rist, that could have been just him screamers. I do have questions if"
00:42:17,00:42:24,that was just him. But I read about those death whistles. And I think we might have done it on QI.
00:42:24,00:42:30,We might have thought about doing it on QI that probably the modern ones are bigger and
00:42:30,00:42:35,they're deliberately made to make screaming noises. And the original ones let you say a more windy
00:42:35,00:42:40,"base or wind base. Yeah, I think that's I think and some people are trying to push that they were"
00:42:40,00:42:45,"used on the battlefield. But again, we've got so little info about it, but it was found in this temple."
00:42:45,00:42:51,"But that scream is a very realistic sounds like a woman wailing. Yeah. I mean, it sounded like"
00:42:51,00:42:57,Ristabi whaling. I'll check with them. Ristabi whaling after he sat on a hot bomb.
00:42:57,00:43:11,"Okay, it is time for our final fact of the show. That is Andy. My fact is flatworms sometimes grow"
00:43:11,00:43:19,heads at both ends by mistake. How do we know they're doing it by mistake? Yeah. Would you do it
00:43:19,00:43:27,off purpose? It's a party trick. Yeah. Yeah. They do they normally grow them the right way round
00:43:27,00:43:33,"and occasionally things go wrong. So that's why we think it's by mistake. Okay. Yeah, scientists"
00:43:33,00:43:37,haven't done the requisite interviews to find out if this is just like a fun thing for them. So
00:43:37,00:43:42,"right, flatworms, right? These are for anyone who's not familiar. These are just, I mean, as they"
00:43:42,00:43:47,"sound, they're flatworms. They're not your fancy posh ringed worms. They're not even related to"
00:43:47,00:43:52,"earthworms, really, are they? No. Like, things that you gain your garden. They're just completely"
00:43:52,00:43:59,"different. These are just useless little flatworms. No, no. Okay, we've got a disagreement of opinion"
00:43:59,00:44:04,"about them. But they're only flat at the edges, like toasties, like there's jackals. That's what they"
00:44:04,00:44:10,"remind me of. Yeah, yeah. Well, they're very ancient lifeforms, obviously. And there are loads of"
00:44:10,00:44:16,different species of them. Some of them breed by just separating themselves in two. These are the ones
00:44:16,00:44:21,"that, if you cut the head off, they grow another head. Or if you cut it into it becomes two worms."
00:44:21,00:44:26,"Or if you cut off a tiny bit, it grows a whole new one from that. So imagine if I, right now,"
00:44:26,00:44:32,"grew a head in like roughly where my stomach is. Oh, yeah. And then everything above that head grows"
00:44:32,00:44:37,a new pair of legs from there. Does the head look exactly the same as yours? Or does it look like a
00:44:37,00:44:41,brother? I think it's a cloning thing. Okay. So there's a new Andy's head in the middle of my
00:44:41,00:44:46,"stomach. Yeah. And then from above that, I just grow new legs and hips and everything. And then"
00:44:46,00:44:50,"that Andy has my legs already. Why's it got the same name? I would give it a different name,"
00:44:50,00:44:54,"so that's going to get confusing. Even if it's Andy too, that's better than Andy. Okay. Yeah,"
00:44:54,00:44:59,sorry. So Andy too gets my old legs. Right. Does Andy want an Andy to communicate with each other?
00:44:59,00:45:04,"How are you doing? We're not close. We're not friends, but yeah, we're colleagues. Yeah. I mean,"
00:45:04,00:45:11,"that's as close as you get to a friend, isn't it? Really? Look, I know you grew out of my body."
00:45:11,00:45:19,"I just don't think we're quite there yet. That's how the fat worms do it. Well, I didn't understand"
00:45:19,00:45:25,"that explanation, even though it was really good. So you're saying, grows up your tummy, and then he"
00:45:25,00:45:30,"keeps your original legs, but some new legs grow higher up your body when you get to have an old Andy."
00:45:30,00:45:35,"Me, I grow new legs. Okay. And he gets my legs and he grows a new head, right? Let's look at him"
00:45:35,00:45:41,because you have very long legs where you keep a lot of your height. Certainly. I've got a real job
00:45:41,00:45:47,"growing another pair of legs as long and listen as those, but no one said listen, but okay."
00:45:47,00:45:55,"And sometimes these fat worms get it wrong, right? Oh dear. They will, they will grow a second head,"
00:45:55,00:45:59,"this is quite confusing. They grow a second head halfway out them facing the right way,"
00:45:59,00:46:05,"but then at the bottom of the top half, so my old Andy, right? Me, I accidentally grow another"
00:46:05,00:46:10,"head after separating off. So I, Andy, am now ahead at this end and head at the other end as well,"
00:46:10,00:46:16,"is your new bottom head, is that facing upside down or the right way out? Are you like the"
00:46:16,00:46:23,"King of Clubs? Yes. Yes, right. Facing the wrong way. And you've got no legs now, right? Or do you"
00:46:23,00:46:31,"also still grow the legs? Well, I'm a worm at this, so it doesn't matter. You've just said you grow new,"
00:46:31,00:46:35,"yeah, yeah, yeah. That was the analogy I was trying. But actually, good point, worms don't have legs,"
00:46:35,00:46:42,"hang on. If this whole analogy, whenever Andy says legs, you have to imagine it's the tail of a worm."
00:46:42,00:46:49,I don't think I can have made it any clearer than I have done. I think you're right. So let's imagine
00:46:49,00:46:57,"Andy one and Andy two, okay. Andy one has now got two heads and has no tail. How are you going to"
00:46:57,00:47:04,"poo? Don't know. You don't know. Haven't thought this through? We've consulted with each other,"
00:47:04,00:47:10,"neither of us know. And that's why I said, by mistake, in my original fact, so I do think this is a"
00:47:10,00:47:15,"no. Do you know James? I do know. How am I going to poo? Well, the lucky thing is that flat worms poo"
00:47:15,00:47:22,"and eat in the same hole. Yes. That's not lucky for most of your life. But in this specific instance,"
00:47:22,00:47:26,"where you have two heads, it doesn't matter so much because you can poo out of your mouth."
00:47:26,00:47:33,"But surely, I'm sorry, this is not getting a bit gross. But if I've got a head and either end,"
00:47:33,00:47:37,aren't things heading the other way towards Andy two? I'm not going to have to poo out
00:47:37,00:47:42,"anything he's been eating. No, he's me. You would eat it and poo it out of your face."
00:47:42,00:47:48,"Andy two will eat it and poo it out of his face. Okay, well, that's fine. You'd have to come"
00:47:48,00:47:53,to a compromise if it was that other version when you take turns in eating and then being the
00:47:53,00:47:58,"the anus for the meal, wouldn't you? Oh, I thought like no curries or something. Oh, right. Yeah, yeah, yeah."
00:47:58,00:48:04,Because you don't want to be a date and then suddenly you're just purring at your mouth. I don't think
00:48:04,00:48:10,I'm going on many days. Let me tell you about my list of legs. I can't say.
00:48:10,00:48:17,Over there there's Andy with two sets of legs outside there. He's surrounded by women.
00:48:20,00:48:25,The thing about the heads coming off and the head new heads coming is the new heads have the same
00:48:25,00:48:31,"memories and we don't understand that. It's crazy. They tested this with plenary and flatworms,"
00:48:31,00:48:36,"a kind of flatworm. They trained them up on a half on a rough surface, half on a smooth surface."
00:48:36,00:48:42,And then they got them to find food all on a rough surface. And the ones who've been trained on
00:48:42,00:48:46,a rough surface darted to the food because they like travelling on it. The ones who've been raised
00:48:46,00:48:51,"on the smooth surface were like, oh, what's this rough surface? Anyway, then they caught all the heads off."
00:48:51,00:48:56,"And then when the new heads came back, the heads that had been raised on the rough surface remembered"
00:48:56,00:49:01,to be chill about the rough surface. It's like a really complicated way of showing they have memories.
00:49:01,00:49:05,"I don't know why they didn't just ask, you know, do you remember 9/11 or whatever, but that's how they"
00:49:05,00:49:11,did it. And they remember they're upbringing even though it's a different head. They do a while.
00:49:11,00:49:15,"They do really stupid experiments with these things, so don't they? Because they're so wacky,"
00:49:15,00:49:21,they want to see what their limits are. So there's a guy called James McConnell in 1964 who puts
00:49:21,00:49:26,some flatworms in a maze and taught them how to complete the maze. And then he chopped them up and
00:49:26,00:49:33,fed them to another flatworm. And then put that flatworm into the maze and the flatworm could also
00:49:33,00:49:39,complete the maze without being taught how to do it. And his theory was that basically they had learned
00:49:39,00:49:43,"through their food. Interesting. Is it like talking to them from inside? Well, it turns out that"
00:49:43,00:49:49,no one's been able to replicate this experiment. And what they think happened is the first flatworm
00:49:49,00:49:54,left a load of slime in the maze and the second one just followed the slime. He didn't clean the maze
00:49:54,00:50:00,"out. But given what we know about it, given that they can regenerate memories after being"
00:50:00,00:50:05,"decapitated, I mean, yeah, it sounds like that experiment was flawed, but it's crazy what they"
00:50:05,00:50:11,"can do. What can they do? They can regrow their head and remember, I thought you meant once it's"
00:50:11,00:50:18,"re-grown what they can do. So many can't remember things even with the same head. It is just not,"
00:50:18,00:50:23,"doesn't it? Like if we could harness these abilities, we'd be unstoppable. We would. If we could,"
00:50:23,00:50:29,they can regrow from one 279th of their original mass. That's insane. So I don't know what that is
00:50:29,00:50:34,"for a human. It must be your little finger or something. Yeah. And there also, there's so many"
00:50:34,00:50:42,firsts in the flatworm world. So they're incredibly old. They're about 839 million years old.
00:50:42,00:50:47,I'm going to take away the about because that's a very precise number. They are 839 million years old.
00:50:47,00:50:52,They're probably the first hunter and the first thing that moved with any kind of purpose rather
00:50:52,00:50:56,than just floating like plankton. So they chose what direction to go and moved. They're the first
00:50:56,00:51:01,"animals with a nervous system, a head, a brain, eyes. They're the first animal ever to internally"
00:51:01,00:51:07,"fertilize rather than just leaving eggs around. And they were the first bilaterally symmetrical animals,"
00:51:07,00:51:13,i.e. ones with left and right sides like pretty much all animals we know today. They pioneered
00:51:13,00:51:19,"that, having a left and right side. So obviously you get like jellyfish and stuff or stuff that"
00:51:19,00:51:25,"symmetrical in lots of directions. But yeah. And I was looking at other, I was looking at asymmetrical"
00:51:25,00:51:29,animals. There are some really cool. Can you think of asymmetrical animals? An amoeba.
00:51:31,00:51:35,"Are they symmetrical? I know what you mean, but they're just as likely to be blobby on one side as"
00:51:35,00:51:40,"the other, right? It's not like they'll always have this on the left and always have that on the right."
00:51:40,00:51:44,"I'm thinking like starfish, but I don't think they are, are they? They're symmetrical. I don't"
00:51:44,00:51:48,"like see-toot-crabbs. Oh, fiddler crabs, yeah, because they have one massive claw."
00:51:48,00:51:54,"Oh, the massive claw. Flatfish. Remember that I, my greats, around a flatfish, so that it has two"
00:51:54,00:51:59,eyes on one side. Javelin throwers. Javelin throwers and Reff and Adal. Yeah.
00:51:59,00:52:04,Chronic Master Painter. Fiddler people.
00:52:04,00:52:15,"Welcome back, Anna. Thanks very much. Did you read about the new flatworm they discovered"
00:52:15,00:52:22,"that was named after Covid? No. Humbertium, Covidium. They just named it after that because"
00:52:22,00:52:27,"a lot of the study was written during lockdown. But there's another flatworm called Hancock anus,"
00:52:27,00:52:34,"which has nothing to do with Covid, surprisingly. But they get involved with penis fencing."
00:52:34,00:52:41,Penis fencing is because they're all hemaphroditic. They're always fighting over who will be the one
00:52:41,00:52:46,that puts their sperm into the other one and the way that they do it is by a little bit of a penis
00:52:46,00:52:52,"fight and then the winner gets to inseminate the other one. Yeah, because it's worse to be pregnant"
00:52:52,00:52:56,"as I personally know, than to not be pregnant. Yeah, but at least they get nine months off."
00:52:56,00:53:10,"Off. Well, I'll see you after the show, James. I was reading about the native and non-native flatworms"
00:53:10,00:53:15,"because they're great. They're very interesting, but lots of them are not native to the UK and they"
00:53:15,00:53:21,"absolutely decimate normal earthworms. Just they hunt them, they kill them and native earthworms,"
00:53:21,00:53:25,"which are really good for soil. Obviously, and brilliant in all sorts of ways, just get written"
00:53:25,00:53:30,off when flatworms invade. It's because we're trading plants and trading soil and stuff. But as a result
00:53:30,00:53:40,"of this, I found and joined the earthworm society of Britain. Oh, that's nice. Membership is five"
00:53:40,00:53:46,"pounds per year. Okay. How did these guys make any money? And all of these people that you join,"
00:53:46,00:53:52,"like the Lighthouse Keepers Association or the Wall Papers Association, they get so little money"
00:53:52,00:53:56,"from you. Well, those guys are 25 quid. This was a fiver. It didn't say anywhere what you get for"
00:53:56,00:54:01,"the fiver, but I was so excited by that point that I just joined. Maybe you sponsor an earthworm,"
00:54:01,00:54:07,"you know, you get letters from it. I think you got it cheap because you got an early bird discount."
00:54:07,00:54:17,Why isn't that on their website? I'll tell you what happens when my membership is processed.
00:54:17,00:54:22,"I'm very excited. Yeah. Oh, so that's it. You remember? Yeah. Okay, looking forward to installing two of"
00:54:22,00:54:29,that. God for James's joke. Everyone's going to think we've got to put in the end of that anecdote.
00:54:29,00:54:34,"There wasn't one, guys. What happens is I know. I've developed this tactic where I just say something"
00:54:34,00:54:42,and then these guys save me. That was my thing. Did you guys come across the Maya's tapeworm trap?
00:54:42,00:54:48,The Maya's tapeworm trap. Yes. No. So tapeworms are a kind of flatworm. I'm famous for living in
00:54:48,00:54:53,your tummy and eating all your food and the things that you don't necessarily want living inside you.
00:54:53,00:55:01,"And so in 1854, a doctor called Alfias Mayas patented a trap. And it's so good. I don't know why it"
00:55:01,00:55:06,"wasn't mass-produced, actually. It's a hollow tube made of gold that contains a bit of cheese."
00:55:06,00:55:17,"What? And you swallow the trap. You leave it in your tummy and as he explains, the worm will eventually"
00:55:17,00:55:21,seize the cheese. You have to fast for a few days so that the worm's really hungry. It will seize the
00:55:21,00:55:26,cheese and then the trap will spring shot on it and trap it and then you can pull it out with the
00:55:26,00:55:30,"string. So he says, and he says the convenient thing is you can just fix the cord that hangs out of"
00:55:30,00:55:36,your mouth somewhere on your shirt. It's right. It's a bit like a baby's dummy. Yes. So you can go about
00:55:36,00:55:41,your day. But it's dangling out of your mouth all the time. Yes. But eventually he says you'll feel
00:55:41,00:55:46,the tugging and you'll see the string move. And it'll be the tapeworm tugging on the cheese. And at
00:55:46,00:55:52,that point you just pull the string up and you extract the tapeworm. I have a question. I have a few.
00:55:52,00:55:58,Isn't your body constantly trying to process and push this tube through you? Yeah. Because you've
00:55:58,00:56:03,swallowed it and that's how your your intestines function. The peristalsis would take it down to your
00:56:03,00:56:08,"stomach. By think it could theoretically stay there. If there's enough, if you've got something else."
00:56:08,00:56:14,"Yeah. So stomach, okay. I thought tapeworms were in your lower intestine. I don't know what Andy."
00:56:14,00:56:19,Well done. You've highlighted the floor in his plan. The tapeworm couldn't have got up to the tummy.
00:56:19,00:56:24,So it was actually a perfect invention except for the fact that it wasn't right. Or could he not just
00:56:24,00:56:30,shove this golden trap up his ass? As I'm sure a lot of early potential investors told him.
00:56:30,00:56:48,Okay. That's it. That is all of our facts. Thank you so much for listening. If you'd like to get in
00:56:48,00:56:51,"contact with any of us about the things that we have said over the course of this podcast, we can"
00:56:51,00:56:57,all be found online. I'm on @Sriberland on Instagram. James. My Instagram is no such thing as James
00:56:57,00:57:02,"Harkin. Andy. And you can get us as a group where Anna. Um, can't I can't remember?"
00:57:02,00:57:09,Online. Yeah. No such thing as vice.com or you can email podcast at qi.com.
00:57:09,00:57:14,Correct. We're on Instagram. We can do Instagram at no such thing or TikTok probably.
00:57:14,00:57:20,"Yeah. Um, and if you want to send us any of your feedback to make it towards our bonus shows,"
00:57:20,00:57:25,which is little fish and drop us a line podcast at qi.com as Anna says. Send them there. Andy monitors
00:57:25,00:57:31,"all the emails coming in. He picks out the best bits of feedback for dual drop us a line. Um,"
00:57:31,00:57:36,"and that's a hidden members club show. So if you want to be part of the secret committee, the secret"
00:57:36,00:57:43,"club known as clubfish, just go to patreon.com/clubfish and you'll find us there. Uh, but if you got a great"
00:57:43,00:57:48,"fact as well, do send that to the same email address because we pick the best of those and bring them"
00:57:48,00:57:53,"to our Monday show little fish. So if you want to hear your fact read out, do that there. Uh,"
00:57:53,00:57:57,otherwise just come back next week because we're going to be back here with another episode and we'll
00:57:57,00:58:07,see you then. Good bye.
00:58:07,00:58:09,(upbeat music)
00:58:09,00:58:18,[BLANK_AUDIO]
