start_hhmmss,end_hhmmss,text
00:20:11,00:20:12,There should be a nationwide go to the show on time campaign.
00:20:12,00:20:13,There should be a nationwide go to the show on time campaign.
00:20:13,00:20:14,There should be a nationwide go to the show on time campaign.
00:20:14,00:20:15,There should be a nationwide go to the show on time campaign.
00:20:15,00:20:16,There should be a nationwide go to the show on time campaign.
00:20:16,00:20:17,There should be a nationwide go to the show on time campaign.
00:20:17,00:20:18,There should be a nationwide go to the show on time campaign.
00:20:18,00:20:19,There should be a nationwide go to the show on time campaign.
00:20:19,00:20:20,There should be a nationwide go to the show on time campaign.
00:20:20,00:20:21,There should be a nationwide go to the show on time campaign.
00:20:21,00:20:22,There should be a nationwide go to the show on time campaign.
00:20:22,00:20:23,There should be a nationwide go to the show on time campaign.
00:20:23,00:20:24,There should be a nationwide go to the show on time campaign.
00:20:24,00:20:36,There should be a nationwide go to the show on time campaign.
00:20:36,00:20:37,There should be a nationwide go to the show on time campaign.
00:20:37,00:20:38,There should be a nationwide go to the show on time campaign.
00:20:38,00:20:39,There should be a nationwide go to the show on time campaign.
00:20:39,00:20:40,There should be a nationwide go to the show on time campaign.
00:20:40,00:20:41,There should be a nationwide go to the show on time campaign.
00:20:41,00:20:42,There should be a nationwide go to the show on time campaign.
00:20:42,00:20:43,There should be a nationwide go to the show on time campaign.
00:20:43,00:20:44,There should be a nationwide go to the show on time campaign.
00:20:44,00:20:45,There should be a nationwide go to the show on time campaign.
00:20:45,00:20:46,There should be a nationwide go to the show on time campaign.
00:20:46,00:20:47,There should be a nationwide go to the show on time campaign.
00:20:47,00:20:48,There should be a nationwide go to the show on time campaign.
00:20:48,00:20:49,There should be a nationwide go to the show on time campaign.
00:20:49,00:21:00,There should be a nationwide go to the show on time campaign.
00:21:00,00:21:01,There should be a nationwide go to the show on time campaign.
00:21:01,00:21:02,There should be a nationwide go to the show on time campaign.
00:21:02,00:21:03,There should be a nationwide go to the show on time campaign.
00:21:03,00:21:04,There should be a nationwide go to the show on time campaign.
00:21:04,00:21:06,There should be a nationwide go to the show on time campaign.
00:21:06,00:21:07,There should be a nationwide go to the show on time campaign.
00:21:07,00:21:08,There should be a nationwide go to the show on time campaign.
00:21:08,00:21:09,There should be a nationwide go to the show on time campaign.
00:21:09,00:21:10,There should be a nationwide go to the show on time campaign.
00:21:10,00:21:11,There should be a nationwide go to the show on time campaign.
00:21:11,00:21:12,There should be a nationwide go to the show on time campaign.
00:21:12,00:21:13,There should be a nationwide go to the show on time campaign.
00:21:13,00:21:14,There should be a nationwide go to the show on time campaign.
00:21:14,00:21:24,There should be a nationwide go to the show on time campaign.
00:21:24,00:21:25,There should be a nationwide go to the show on time campaign.
00:21:25,00:21:26,There should be a nationwide go to the show on time campaign.
00:21:26,00:21:27,There should be a nationwide go to the show on time campaign.
00:21:27,00:21:28,There should be a nationwide go to the show on time campaign.
00:21:28,00:21:29,There should be a nationwide go to the show on time campaign.
00:21:29,00:21:30,There should be a nationwide go to the show on time campaign.
00:21:30,00:21:31,There should be a nationwide go to the show on time campaign.
00:21:31,00:21:32,There should be a nationwide go to the show on time campaign.
00:21:32,00:21:33,There should be a nationwide go to the show on time campaign.
00:21:33,00:21:34,There should be a nationwide go to the show on time campaign.
00:21:34,00:21:35,There should be a nationwide go to the show on time campaign.
00:21:35,00:21:36,There should be a nationwide go to the show on time campaign.
00:21:36,00:21:37,There should be a nationwide go to the show on time campaign.
00:21:37,00:21:47,There should be a nationwide go to the show on time campaign.
00:21:47,00:21:49,There should be a nationwide go to the show on time campaign.
00:21:49,00:21:50,There should be a nationwide go to the show on time campaign.
00:21:50,00:21:51,There should be a nationwide go to the show on time campaign.
00:21:51,00:21:52,There should be a nationwide go to the show on time campaign.
00:21:52,00:21:53,There should be a nationwide go to the show on time campaign.
00:21:53,00:21:54,There should be a nationwide go to the show on time campaign.
00:21:54,00:21:55,There should be a nationwide go to the show on time campaign.
00:21:55,00:21:56,There should be a nationwide go to the show on time campaign.
00:21:56,00:21:57,There should be a nationwide go to the show on time campaign.
00:21:57,00:21:58,There should be a nationwide go to the show on time campaign.
00:21:58,00:21:59,There should be a nationwide go to the show on time campaign.
00:21:59,00:22:00,There should be a nationwide go to the show on time campaign.
00:22:00,00:22:01,There should be a nationwide go to the show on time campaign.
00:22:01,00:22:08,There should be a nationwide go to the show on time campaign.
00:22:08,00:22:10,There should be a nationwide go to the show on time campaign.
00:22:10,00:22:11,There should be a nationwide go to the show on time campaign.
00:22:11,00:22:12,There should be a nationwide go to the show on time campaign.
00:22:12,00:22:13,There should be a nationwide go to the show on time campaign.
00:22:13,00:22:14,There should be a nationwide go to the show on time campaign.
00:22:14,00:22:15,There should be a nationwide go to the show on time campaign.
00:22:15,00:22:16,There should be a nationwide go to the show on time campaign.
00:22:16,00:22:17,There should be a nationwide go to the show on time campaign.
00:22:17,00:22:18,There should be a nationwide go to the show on time campaign.
00:22:18,00:22:19,There should be a nationwide go to the show on time campaign.
00:22:19,00:22:20,There should be a nationwide go to the show on time campaign.
00:22:20,00:22:21,There should be a nationwide go to the show on time campaign.
00:22:21,00:22:22,There should be a nationwide go to the show on time campaign.
00:22:22,00:22:31,There should be a nationwide go to the show on time campaign.
00:22:31,00:22:32,There should be a nationwide go to the show on time campaign.
00:22:32,00:22:33,There should be a nationwide go to the show on time campaign.
00:22:33,00:22:34,There should be a nationwide go to the show on time campaign.
00:22:34,00:22:35,There should be a nationwide go to the show on time campaign.
00:22:35,00:22:36,There should be a nationwide go to the show on time campaign.
00:22:36,00:22:37,There should be a nationwide go to the show on time campaign.
00:22:37,00:22:38,There should be a nationwide go to the show on time campaign.
00:22:38,00:22:39,There should be a nationwide go to the show on time campaign.
00:22:39,00:22:40,There should be a nationwide go to the show on time campaign.
00:22:40,00:22:41,There should be a nationwide go to the show on time campaign.
00:22:41,00:22:42,There should be a nationwide go to the show on time campaign.
00:22:42,00:22:43,There should be a nationwide go to the show on time campaign.
00:22:43,00:22:44,There should be a nationwide go to the show on time campaign.
00:22:44,00:22:54,There should be a nationwide go to the show on time campaign.
00:22:54,00:22:55,There should be a nationwide go to the show on time campaign.
00:22:55,00:22:56,There should be a nationwide go to the show on time campaign.
00:22:56,00:22:57,There should be a nationwide go to the show on time campaign.
00:22:57,00:22:58,There should be a nationwide go to the show on time campaign.
00:22:58,00:22:59,There should be a nationwide go to the show on time campaign.
00:22:59,00:23:00,There should be a nationwide go to the show on time campaign.
00:23:00,00:23:01,There should be a nationwide go to the show on time campaign.
00:23:01,00:23:02,There should be a nationwide go to the show on time campaign.
00:23:02,00:23:03,There should be a nationwide go to the show on time campaign.
00:23:03,00:23:04,There should be a nationwide go to the show on time campaign.
00:23:04,00:23:05,There should be a nationwide go to the show on time campaign.
00:23:05,00:23:06,There should be a nationwide go to the show on time campaign.
00:23:06,00:23:07,There should be a nationwide go to the show on time campaign.
00:23:07,00:23:17,There should be a nationwide go to the show on time campaign.
00:23:17,00:23:17,There should be a nationwide go to the show on time campaign.
00:23:17,00:23:18,There should be a nationwide go to the show on time campaign.
00:23:18,00:23:19,There should be a nationwide go to the show on time campaign.
00:23:19,00:23:20,There should be a nationwide go to the show on time campaign.
00:23:20,00:23:21,There should be a nationwide go to the show on time campaign.
00:23:21,00:23:22,There should be a nationwide go to the show on time campaign.
00:23:22,00:23:23,There should be a nationwide go to the show on time campaign.
00:23:23,00:23:24,There should be a nationwide go to the show on time campaign.
00:23:24,00:23:25,There should be a nationwide go to the show on time campaign.
00:23:25,00:23:26,There should be a nationwide go to the show on time campaign.
00:23:26,00:23:27,There should be a nationwide go to the show on time campaign.
00:23:27,00:23:28,There should be a nationwide go to the show on time campaign.
00:23:28,00:23:29,There should be a nationwide go to the show on time campaign.
00:23:29,00:23:41,And he would have skeletons that would fly out of certain moments is all very creative stuff.
00:23:41,00:23:43,He always wanted to be a proper filmmaker.
00:23:43,00:23:44,He always wanted to be a proper filmmaker.
00:23:44,00:23:44,He always wanted to be a proper filmmaker.
00:23:44,00:23:45,He always wanted to be a proper filmmaker.
00:23:45,00:23:46,He always wanted to be a proper filmmaker.
00:23:46,00:23:47,He always wanted to be a proper filmmaker.
00:23:47,00:23:48,He always wanted to be a proper filmmaker.
00:23:48,00:23:49,He always wanted to be a proper filmmaker.
00:23:49,00:23:50,He always wanted to be a proper filmmaker.
00:23:50,00:23:51,He always wanted to be a proper filmmaker.
00:23:51,00:23:52,He always wanted to be a proper filmmaker.
00:23:52,00:23:53,He always wanted to be a proper filmmaker.
00:23:53,00:23:54,He always wanted to be a proper filmmaker.
00:23:54,00:23:55,He always wanted to be a proper filmmaker.
00:23:55,00:23:56,He always wanted to be a proper filmmaker.
00:23:56,00:23:57,He always wanted to be a proper filmmaker.
00:23:57,00:23:58,He always wanted to be a proper filmmaker.
00:23:58,00:23:59,He always wanted to be a proper filmmaker.
00:23:59,00:24:00,He always wanted to be a proper filmmaker.
00:24:00,00:24:01,He always wanted to be a proper filmmaker.
00:24:01,00:24:02,He always wanted to be a proper filmmaker.
00:24:02,00:24:03,He always wanted to be a proper filmmaker.
00:24:03,00:24:04,He always wanted to be a proper filmmaker.
00:24:04,00:24:05,He always wanted to be a proper filmmaker.
00:24:05,00:24:06,He always wanted to be a proper filmmaker.
00:24:06,00:24:07,He always wanted to be a proper filmmaker.
00:24:07,00:24:08,He always wanted to be a proper filmmaker.
00:24:08,00:24:08,He always wanted to be a proper filmmaker.
00:24:08,00:24:09,He always wanted to be a proper filmmaker.
00:24:09,00:24:09,He always wanted to be a proper filmmaker.
00:24:09,00:24:10,He always wanted to be a proper filmmaker.
00:24:10,00:24:11,He always wanted to be a proper filmmaker.
00:24:11,00:24:12,He always wanted to be a proper filmmaker.
00:24:12,00:24:13,He always wanted to be a proper filmmaker.
00:24:13,00:24:14,He always wanted to be a proper filmmaker.
00:24:14,00:24:15,He always wanted to be a proper filmmaker.
00:24:15,00:24:16,He always wanted to be a proper filmmaker.
00:24:16,00:24:17,He always wanted to be a proper filmmaker.
00:24:17,00:24:18,He always wanted to be a proper filmmaker.
00:24:18,00:24:19,He always wanted to be a proper filmmaker.
00:24:19,00:24:20,He always wanted to be a proper filmmaker.
00:24:20,00:24:21,He always wanted to be a proper filmmaker.
00:24:21,00:24:22,He always wanted to be a proper filmmaker.
00:24:22,00:24:23,He always wanted to be a proper filmmaker.
00:24:23,00:24:24,He always wanted to be a proper filmmaker.
00:24:24,00:24:25,He always wanted to be a proper filmmaker.
00:24:25,00:24:26,He always wanted to be a proper filmmaker.
00:24:26,00:24:27,He always wanted to be a proper filmmaker.
00:24:27,00:24:28,He always wanted to be a proper filmmaker.
00:24:28,00:24:29,He always wanted to be a proper filmmaker.
00:24:29,00:24:30,He always wanted to be a proper filmmaker.
00:24:30,00:24:31,He always wanted to be a proper filmmaker.
00:24:31,00:24:32,He always wanted to be a proper filmmaker.
00:24:32,00:24:33,He always wanted to be a proper filmmaker.
00:24:33,00:24:34,He always wanted to be a proper filmmaker.
00:24:34,00:24:35,He always wanted to be a proper filmmaker.
00:24:35,00:24:36,He always wanted to be a proper filmmaker.
00:24:36,00:24:37,Mel Brooks was the producer of the elephant man.
00:24:37,00:24:38,Mel Brooks was the producer of the elephant man.
00:24:38,00:24:39,But they took his name off the credits.
00:24:39,00:24:40,But they took his name off the credits.
00:24:40,00:24:41,"He asked to because he was like,"
00:24:41,00:24:42,Everyone will be laughing when they see that.
00:24:42,00:24:43,Everyone will be laughing when they see that.
00:24:43,00:24:44,Everyone will be laughing when they see that.
00:24:44,00:24:45,Everyone will be laughing when they see that.
00:24:45,00:24:46,Everyone will be laughing when they see that.
00:24:46,00:24:47,Everyone will be laughing when they see that.
00:24:47,00:24:48,Everyone will be laughing when they see that.
00:24:48,00:24:49,Everyone will be laughing when they see that.
00:24:49,00:24:50,Everyone will be laughing when they see that.
00:24:50,00:24:51,Everyone will be laughing when they see that.
00:24:51,00:24:52,Everyone will be laughing when they see that.
00:24:52,00:24:53,Everyone will be laughing when they see that.
00:24:53,00:24:54,Everyone will be laughing when they see that.
00:24:54,00:24:55,Everyone will be laughing when they see that.
00:24:55,00:25:17,But it was fantastic.
00:25:17,00:25:32,But it was fantastic.
00:25:32,00:25:35,But it was fantastic.
00:25:35,00:25:44,But it was fantastic.
00:25:44,00:25:54,But it was fantastic.
00:25:54,00:26:02,But it was fantastic.
00:26:02,00:26:09,But it was fantastic.
00:26:09,00:26:19,But it was fantastic.
00:26:19,00:26:29,But it was fantastic.
00:26:29,00:26:37,But it was fantastic.
00:26:37,00:26:55,But it was fantastic.
00:26:55,00:27:13,But it was fantastic.
00:27:13,00:27:31,But it was fantastic.
00:27:31,00:27:49,But it was fantastic.
00:27:49,00:28:07,But it was fantastic.
00:28:07,00:28:25,But it was fantastic.
00:28:25,00:28:43,But it was fantastic.
00:28:43,00:29:01,But it was fantastic.
00:29:01,00:29:19,But it was fantastic.
00:29:19,00:29:37,But it was fantastic.
00:29:37,00:29:55,But it was fantastic.
00:29:55,00:30:13,But it was fantastic.
00:30:13,00:30:31,But it was fantastic.
00:30:31,00:30:49,But it was fantastic.
00:30:49,00:31:07,But it was fantastic.
00:31:07,00:31:25,But it was fantastic.
00:31:25,00:31:43,But it was fantastic.
00:31:43,00:32:01,But it was fantastic.
00:32:01,00:32:19,But it was fantastic.
00:32:19,00:32:37,But it was fantastic.
00:32:37,00:32:55,But it was fantastic.
00:32:55,00:33:13,But it was fantastic.
00:33:13,00:33:31,But it was fantastic.
00:33:31,00:33:49,But it was fantastic.
00:33:49,00:34:07,But it was fantastic.
00:34:07,00:34:25,But it was fantastic.
00:34:25,00:34:43,But it was fantastic.
00:34:43,00:35:01,But it was fantastic.
00:35:01,00:35:19,But it was fantastic.
00:35:19,00:35:37,But it was fantastic.
00:35:37,00:35:55,But it was fantastic.
00:35:55,00:36:13,But it was fantastic.
00:36:13,00:36:31,But it was fantastic.
00:36:31,00:36:49,But it was fantastic.
00:36:49,00:37:07,But it was fantastic.
00:37:07,00:37:25,But it was fantastic.
00:37:25,00:37:43,But it was fantastic.
00:37:43,00:38:01,But it was fantastic.
00:38:01,00:38:19,But it was fantastic.
00:38:19,00:38:37,But it was fantastic.
00:38:37,00:38:55,But it was fantastic.
00:38:55,00:39:13,But it was fantastic.
00:39:13,00:39:31,But it was fantastic.
00:39:31,00:39:49,But it was fantastic.
00:39:49,00:40:07,But it was fantastic.
00:40:07,00:40:25,But it was fantastic.
00:40:25,00:40:43,But it was fantastic.
00:40:43,00:41:01,But it was fantastic.
00:41:01,00:41:19,But it was fantastic.
00:41:19,00:41:37,But it was fantastic.
00:41:37,00:41:55,But it was fantastic.
00:41:55,00:42:13,But it was fantastic.
00:42:13,00:42:31,But it was fantastic.
00:42:31,00:42:49,But it was fantastic.
00:42:49,00:43:07,But it was fantastic.
00:43:07,00:43:25,But it was fantastic.
00:43:25,00:43:43,But it was fantastic.
00:43:43,00:44:01,But it was fantastic.
00:44:01,00:44:19,But it was fantastic.
00:44:19,00:44:37,But it was fantastic.
00:44:37,00:44:55,But it was fantastic.
00:44:55,00:45:13,But it was fantastic.
00:45:13,00:45:31,But it was fantastic.
00:45:31,00:45:49,But it was fantastic.
00:45:49,00:46:07,But it was fantastic.
00:46:07,00:46:25,But it was fantastic.
00:46:25,00:46:43,But it was fantastic.
00:46:43,00:47:01,But it was fantastic.
00:47:01,00:47:19,But it was fantastic.
00:47:19,00:47:37,But it was fantastic.
00:47:37,00:47:55,But it was fantastic.
00:47:55,00:48:13,But it was fantastic.
00:48:13,00:48:31,But it was fantastic.
00:48:31,00:48:49,But it was fantastic.
00:48:49,00:49:07,But it was fantastic.
00:49:07,00:49:25,But it was fantastic.
00:49:25,00:49:43,But it was fantastic.
00:49:43,00:50:01,But it was fantastic.
00:50:01,00:50:19,But it was fantastic.
00:50:19,00:50:37,But it was fantastic.
00:50:37,00:50:55,But it was fantastic.
00:50:55,00:51:13,But it was fantastic.
00:51:13,00:51:31,But it was fantastic.
00:51:31,00:51:49,But it was fantastic.
00:51:49,00:52:07,But it was fantastic.
00:52:07,00:52:25,But it was fantastic.
00:52:25,00:52:43,But it was fantastic.
00:52:43,00:53:01,But it was fantastic.
00:53:01,00:53:19,But it was fantastic.
00:53:19,00:53:37,But it was fantastic.
00:53:37,00:53:55,But it was fantastic.
00:53:55,00:54:13,But it was fantastic.
00:54:13,00:54:31,But it was fantastic.
00:54:31,00:54:49,But it was fantastic.
00:54:49,00:55:07,But it was fantastic.
00:55:07,00:55:25,But it was fantastic.
00:55:25,00:55:43,But it was fantastic.
00:55:43,00:56:01,But it was fantastic.
00:56:01,00:56:19,But it was fantastic.
00:56:19,00:56:37,But it was fantastic.
00:56:37,00:56:55,But it was fantastic.
00:56:55,00:57:13,But it was fantastic.
00:57:13,00:57:19,But it was fantastic.
