start_hhmmss,end_hhmmss,text
00:21:16,00:21:17,"- Tama, yep."
00:21:17,00:21:22,- The Swedish military has a collection of air
00:21:22,00:21:23,and it's really useful.
00:21:23,00:21:26,So they have bottles dating back to the 1960s.
00:21:26,00:21:28,"All samples of air, right?"
00:21:28,00:21:29,And that was because they were trying to monitor
00:21:29,00:21:32,fallout from nuclear weapons
00:21:32,00:21:35,and see if that was affecting the environment.
00:21:35,00:21:38,'Cause obviously it was a time of a lot of nuclear testing.
00:21:38,00:21:43,But these air samples have had a weird second life
00:21:43,00:21:47,because they're incredibly useful for sampling
00:21:47,00:21:48,other things about the world.
00:21:48,00:21:52,One of the things is they contain moss spores.
00:21:52,00:21:55,And these are microscopically small.
00:21:55,00:21:56,"But obviously if you take a sample of air,"
00:21:56,00:21:58,it's gonna have all sorts of other junk in it
00:21:58,00:22:00,that you weren't intending to collect.
00:22:00,00:22:04,And they have studied all this microscopic material
00:22:04,00:22:04,found there.
00:22:04,00:22:07,And what they have realised is moss spores
00:22:07,00:22:12,in Sweden specifically are being released four weeks earlier
00:22:12,00:22:13,than they were in 1990.
00:22:13,00:22:16,So it's one of the indices for changing climate
00:22:16,00:22:18,is because the autumn's a warmer.
00:22:18,00:22:20,So moss is developed their capsules more
00:22:20,00:22:22,and they released them earlier the next year.
00:22:22,00:22:24,So that's another way that you can study things.
00:22:24,00:22:25,Using something you had no intention
00:22:25,00:22:28,of studying at the time you started.
00:22:28,00:22:29,- I just love that lesson.
00:22:29,00:22:32,- I've been to a water museum in Iceland.
00:22:32,00:22:35,I dragged my wife on quite a long detour
00:22:35,00:22:37,to go to this water museum.
00:22:37,00:22:40,And it was just like a load of pipes with water in
00:22:40,00:22:43,but it's water from all different parts of Iceland.
00:22:43,00:22:45,I think it was quite disappointing when we got there
00:22:45,00:22:46,but I think the idea is.
00:22:46,00:22:47,(laughing)
00:22:47,00:22:48,- Really?
00:22:48,00:22:50,(laughing)
00:22:50,00:22:52,- I built it up all day.
00:22:52,00:22:55,Has all the whole drive say this is gonna be great.
00:22:55,00:23:00,"- My husband, I was doing a talk in Alaska in Skagway"
00:23:00,00:23:03,"and my husband's like, what am I gonna do?"
00:23:03,00:23:05,There's not really a lot going on here in Skagway.
00:23:05,00:23:07,"And I said, oh, but if you take this boat,"
00:23:07,00:23:10,there's an island and there's a hammer museum.
00:23:10,00:23:12,And you like to build things.
00:23:12,00:23:13,It's a hammer museum.
00:23:13,00:23:16,"He's like, yes, yes, it's a hammer museum."
00:23:16,00:23:17,(laughing)
00:23:17,00:23:18,"And he comes back, I'm like, how was it?"
00:23:18,00:23:21,There's a lot of hammers.
00:23:21,00:23:21,(laughing)
00:23:21,00:23:23,- It was banging.
00:23:23,00:23:25,(laughing)
00:23:25,00:23:28,- And you also get like wood museums.
00:23:28,00:23:31,"They're not museums, they're like a wood library."
00:23:31,00:23:33,"And if you look at it, it's like almost like whole,"
00:23:33,00:23:36,it's like a library but all the books have been turned around
00:23:36,00:23:38,'cause all you can see is bits of work.
00:23:38,00:23:41,"But actually, again, it's used by people to find out"
00:23:41,00:23:44,where things came from and it can solve crimes.
00:23:44,00:23:45,Is that right?
00:23:45,00:23:47,"- Yeah, there's a great forensics resource up"
00:23:47,00:23:51,at the National Wildlife Forensics Lab and it's up in Oregon
00:23:51,00:23:53,and it's a hair library.
00:23:53,00:23:54,- Oh.
00:23:54,00:23:56,"- Well, there's to see, okay, if you have this,"
00:23:56,00:23:59,"that's been smuggled, is it from an endangered species?"
00:23:59,00:24:01,Is it a crime we can prosecute?
00:24:01,00:24:02,So they have to be able to identify it.
00:24:02,00:24:06,"So they have an E&H animal, have like the under hair"
00:24:06,00:24:08,and the coarse hair and the face.
00:24:08,00:24:09,"I mean, there's no whiskers."
00:24:09,00:24:10,There's a lot of different material.
00:24:10,00:24:12,- I was wondering if you'd had a hair transplant
00:24:12,00:24:15,"whether you would be able to, like,"
00:24:15,00:24:17,commit a crime and get away with it.
00:24:17,00:24:19,But then I realized that I've had a transplant
00:24:19,00:24:21,and they just take your own hair and put it
00:24:21,00:24:22,"somewhere else. - Yes, yes."
00:24:22,00:24:25,- They arrest your ass instead of your head.
00:24:25,00:24:26,It's brilliant.
00:24:26,00:24:27,(laughing)
00:24:27,00:24:30,"- They didn't take the hair from my ass, I think."
00:24:30,00:24:33,"- Well, you can, you can take hair from any,"
00:24:33,00:24:35,you can take pubic hair and put it on your eyebrow
00:24:35,00:24:36,and this is all been done.
00:24:36,00:24:38,"You can take chest hair, put it up there."
00:24:38,00:24:40,"You can also take head hair for pubic baldness,"
00:24:40,00:24:43,"which is a thing, but they warn you,"
00:24:43,00:24:46,you will have to trim it because it will retain
00:24:46,00:24:49,the characteristics of its homeland right there
00:24:49,00:24:51,from my head and you put it down there
00:24:51,00:24:54,"and it's gonna grow to like six, seven, eight inches."
00:24:54,00:24:58,"- Luckily, my hair is quite pubic and style anyway, so."
00:24:58,00:25:04,- That was the one downside that was reported in this paper
00:25:04,00:25:06,when you take chest hair or pubic hair
00:25:06,00:25:07,and you transfer it to the head
00:25:07,00:25:10,'cause maybe you've run out of hair in the backs of the head.
00:25:10,00:25:12,"You can take the pubic hair, say,"
00:25:12,00:25:16,"but it's, and this is a quote, ""difficult to style."""
00:25:16,00:25:18,(laughing)
00:25:18,00:25:19,"- I've got a question for you, Mary."
00:25:19,00:25:21,"You might not, in fairness,"
00:25:21,00:25:23,"I can't expect you to be able to answer this,"
00:25:23,00:25:28,"but the lice that you get on your hair are different,"
00:25:28,00:25:30,a different species completely to the lice
00:25:30,00:25:32,"that you get on your pubic hair, I believe,"
00:25:32,00:25:33,as I understand it.
00:25:33,00:25:37,"So if you were to transplant pubic hair onto your head,"
00:25:37,00:25:39,which lice would live there?
00:25:40,00:25:42,"- Yeah, why didn't I think of that?"
00:25:42,00:25:43,- Wow.
00:25:43,00:25:46,"- Oh my God, yeah, you're right, that's a great question."
00:25:46,00:25:48,"Do pubic lice survive, 'cause--"
00:25:48,00:25:52,"- It's not an altitude thing, it's a hair thing, isn't it?"
00:25:52,00:25:53,(laughing)
00:25:53,00:25:55,"- It's a hair thing, isn't it?"
00:25:55,00:25:58,- I've heard lice prefer straight hair to curly hair.
00:25:58,00:26:01,"- Right, but you're growing your curly hair up there now"
00:26:01,00:26:03,"and you're mixing it in with the cut,"
00:26:03,00:26:04,you would have two species of lice.
00:26:04,00:26:06,- You'd have to guess that they've probably breathed
00:26:06,00:26:08,and then you'd have these weird hybrid lice
00:26:08,00:26:10,that nobody could kill and it would be this epidemic.
00:26:10,00:26:14,"- That is the start of a job with the novel,"
00:26:14,00:26:16,"waiting to be read, isn't it?"
00:26:16,00:26:18,(laughing)
00:26:18,00:26:21,(upbeat music)
00:26:21,00:26:26,"- Okay, it is time for fact number three"
00:26:26,00:26:27,and that is my fact.
00:26:27,00:26:30,My fact this week is that the first recipient
00:26:30,00:26:33,of breast implants had to have them removed
00:26:33,00:26:35,after she chewed through the stitches.
00:26:36,00:26:41,"- Oh, so this is performed by a man called Dr. Biggs,"
00:26:41,00:26:46,"Thomas Biggs and it wasn't a human, it was a dog"
00:26:46,00:26:48,named Esmeralda.
00:26:48,00:26:53,"- Whoa, because I have a different competing first breast"
00:26:53,00:26:57,"implant story, which was on a dog,"
00:26:57,00:27:00,but this was Thomas Cronin in 1961.
00:27:00,00:27:01,- So that's actually they were working together.
00:27:01,00:27:04,"Cronin was the main guy, but Biggs was,"
00:27:04,00:27:06,he sort of looked after the recovery of the dog.
00:27:06,00:27:08,"- Oh, okay, okay, all right, so it's the same story."
00:27:08,00:27:11,"- Yes, exactly, but when Dan's doing the headlight"
00:27:11,00:27:13,"and he sees the word Biggs,"
00:27:13,00:27:17,"understandably, that's the thing you go for."
00:27:17,00:27:19,- Dr. Biggs was part of a team of doctors
00:27:19,00:27:22,who had come up with this new idea
00:27:22,00:27:25,for how they could have silicon implants done
00:27:25,00:27:27,for breast enhancement.
00:27:27,00:27:32,And so what they did was they put the implant under the skin
00:27:32,00:27:35,of the dog Esmeralda and she eventually chewed
00:27:35,00:27:37,"at these stitches, they had to be taken out."
00:27:37,00:27:41,"However, the other doctors thought this was a complete success."
00:27:41,00:27:43,They said that the implants were as harmless as water
00:27:43,00:27:47,and so they started looking into finding humans.
00:27:47,00:27:49,- One interesting thing I found when I was reading
00:27:49,00:27:53,about this surgery is that the implant
00:27:53,00:27:57,that they put inside the dog was described as biscuit sized.
00:27:57,00:28:00,And I think no wonder it's biting
00:28:00,00:28:02,that the stitches are trying to get at it.
00:28:02,00:28:04,Don't make it the shape of a dog biscuit for God's sake.
00:28:05,00:28:08,"You know what, this implant that they came up with"
00:28:08,00:28:12,"a psilastic natural fuel breast prosthesis,"
00:28:12,00:28:16,"it was originally available in small, medium and large"
00:28:16,00:28:19,and there were two sizes that they quickly discontinued.
00:28:19,00:28:22,"Small, no, mini, a petite."
00:28:22,00:28:25,There was no market for mini and petite.
00:28:25,00:28:29,- I think that's still true of penis transplants today.
00:28:29,00:28:32,"The main one I think is called panuma,"
00:28:32,00:28:35,which is a potman to a penis new man.
00:28:35,00:28:40,And I read an article from 2023 in Texas Monthly magazine
00:28:40,00:28:42,that said that it comes in five sizes
00:28:42,00:28:45,ranging from large to XXL.
00:28:45,00:28:49,So nobody wants to buy a medium penis transplant.
00:28:49,00:28:51,"- When you say transplant, James, do you mean someone"
00:28:51,00:28:52,"who's... - Sorry, I've lost those old ones."
00:28:52,00:28:53,"- I don't know if I said transplant,"
00:28:53,00:28:55,"if I said transplant. - Oh, implant."
00:28:55,00:28:56,"Oh, okay, okay, okay."
00:28:56,00:28:59,- There's a similar story about the Apollo astronauts
00:28:59,00:29:02,because the urine collection device
00:29:02,00:29:06,"was this condom ended, you know, it slipped on the penis"
00:29:06,00:29:09,"and with a tube, then there'd be a bag kind of strap"
00:29:09,00:29:10,to the leg or whatever.
00:29:10,00:29:13,"The urine, yes, the urine collection assembly,"
00:29:13,00:29:15,"I think it was called, but anyway, originally,"
00:29:15,00:29:18,"the astronaut would request small, medium, large"
00:29:18,00:29:21,and nobody would request small
00:29:21,00:29:22,and there was a lot of leakage.
00:29:22,00:29:26,"So then they changed it to medium, large, extra large."
00:29:26,00:29:28,That's the story I hear.
00:29:28,00:29:30,"- And there are actually, I think,"
00:29:30,00:29:34,four urine collection assembly devices up on the moon.
00:29:34,00:29:38,"They ditched up, and two or some small and some large,"
00:29:38,00:29:40,"and I don't know who's, who's."
00:29:40,00:29:42,- I didn't know about the leakage.
00:29:42,00:29:43,That's so funny.
00:29:43,00:29:44,That would have way of being found out.
00:29:44,00:29:47,It's just urine leaking out next to it.
00:29:47,00:29:49,- I guess it was too big for the face.
00:29:49,00:29:52,"- It was cold here in space, isn't it?"
00:29:52,00:29:56,I'm just jumping back to this story very quickly
00:29:56,00:29:59,because this is the founding of modern breast surgery.
00:29:59,00:30:04,So the inventors really were Frank Gerao and Thomas Cronin
00:30:04,00:30:07,"and connecting to one of the previous facts,"
00:30:07,00:30:11,Frank Gerao was squeezing a plastic blood bag
00:30:11,00:30:12,and it was while he was doing that.
00:30:12,00:30:15,"He was like, he said, oh, this feels a bit like a woman's breast."
00:30:15,00:30:16,- What's up with that?
00:30:16,00:30:21,"- Here's the quote, inspired by the look and feel"
00:30:21,00:30:22,of a bag of blood.
00:30:22,00:30:24,You can just picture the scene.
00:30:24,00:30:25,They're in the OR and he's kind of bored.
00:30:25,00:30:28,"He's like, does that remind you of something?"
00:30:28,00:30:32,"- So this guy, was he already thinking"
00:30:32,00:30:34,that this is a problem that needs to be solved
00:30:34,00:30:36,and he was going around feeling everything
00:30:36,00:30:40,that he could to see what was most like a pair of breasts.
00:30:40,00:30:42,- He was banter him every grocery store in the area.
00:30:42,00:30:45,That's an interesting fact that they weren't telling me.
00:30:45,00:30:46,- He was a squeezer.
00:30:46,00:30:49,I don't know that the answer.
00:30:49,00:30:50,"I had a sense of he's just,"
00:30:50,00:30:53,it was this moment of inspiration.
00:30:53,00:30:55,That looks like a breast.
00:30:55,00:30:56,"- Like Bob moment, yeah, yeah."
00:30:56,00:31:00,"So they found this, they needed a human subject"
00:31:00,00:31:04,after Esmeralda had been a success as Meralda's operation.
00:31:04,00:31:08,And they approached this woman called Timmy Jean-Lenzie
00:31:08,00:31:11,and she had not remotely considered her breasts.
00:31:11,00:31:12,She wasn't in the market for a breast implant.
00:31:12,00:31:14,She had gone into hospital
00:31:14,00:31:18,because she had a tattoo of roses across her torso.
00:31:18,00:31:21,It was at her ex-boyfriend's suggestion
00:31:21,00:31:23,and she didn't really want it anymore
00:31:23,00:31:24,because they'd broken up.
00:31:24,00:31:26,She was trying to get the tattoo removed.
00:31:26,00:31:28,"She had had six children,"
00:31:28,00:31:30,"but when they approached her and said,"
00:31:30,00:31:33,"""Do you want a breast operation?"""
00:31:33,00:31:35,"You know, to enhance your breasts or whatever,"
00:31:35,00:31:37,"she said, ""Well, no, I mean, if anything,"
00:31:37,00:31:39,"""I'd love to get my ears pinned back."""
00:31:39,00:31:41,"And they said, ""Oh, we'll do that, we'll throw that in."""
00:31:41,00:31:44,That's no problem if you agree to this procedure.
00:31:44,00:31:47,So that's what led to it.
00:31:47,00:31:49,"I mean, she really wasn't looking for that"
00:31:49,00:31:50,when she went in at all.
00:31:50,00:31:53,- Before there were bags of silicone.
00:31:53,00:31:55,"I mean, it's great that it was put in a bag"
00:31:55,00:31:58,because the history of the stuff that's been injected
00:31:58,00:32:01,"into women's breasts, here's a partial list."
00:32:01,00:32:02,Ready?
00:32:02,00:32:05,"Goats milk, pig collagen, beeswax, olive oil,"
00:32:05,00:32:07,"paraffin, petroleum jelly,"
00:32:07,00:32:10,"transformer, fluid, various glues and polymers,"
00:32:10,00:32:14,and my favorite five-inch slabs of your own buttocks.
00:32:14,00:32:18,"- Oh, and then there was just silicone injected loose,"
00:32:18,00:32:20,which came around after the Second World War.
00:32:20,00:32:22,And that is really dangerous
00:32:22,00:32:24,"because it can interact very badly with your body,"
00:32:24,00:32:26,it leads to an awful range of conditions
00:32:26,00:32:28,and things like gangrene.
00:32:28,00:32:30,"- Including the condition of death, yeah."
00:32:30,00:32:33,"- Yes, yes, the worst condition, yeah."
00:32:33,00:32:37,"- We should say as well, you just mentioned Second World War."
00:32:37,00:32:40,This happened in the year 1962
00:32:40,00:32:43,and it was sort of off the back of the 50s
00:32:43,00:32:45,and particularly the late 50s
00:32:45,00:32:47,"of how a lot of the actresses at the time,"
00:32:47,00:32:50,"Marilyn Monroe, Jane Russell,"
00:32:50,00:32:51,there was a lot of cleavage going on
00:32:51,00:32:54,"and so while he did have this moment of feeling the blood bag,"
00:32:54,00:32:57,"I think it was in the consciousness of America,"
00:32:57,00:32:58,of a lot of people want this stuff.
00:32:58,00:33:01,"How can we, how can we do this?"
00:33:01,00:33:04,"- Yeah, but it was dependent on Hitler being defeated,"
00:33:04,00:33:07,the change of global breast perception.
00:33:07,00:33:09,"One thing is directly, yes."
00:33:09,00:33:11,- Was that the one who wanted one of the upper conditions?
00:33:11,00:33:14,"I want my ears pin back, I want Hitler defeated."
00:33:14,00:33:20,"Basically in America in the war,"
00:33:20,00:33:23,"there was, metal was not really allowed for civilian use,"
00:33:23,00:33:24,"you know, in industrial terms."
00:33:24,00:33:27,"I mean, I think America made something like 200 cars"
00:33:27,00:33:29,"during the entire Second World War for civilian,"
00:33:29,00:33:32,like it just every bit of material needed
00:33:32,00:33:33,went to the war effort.
00:33:33,00:33:37,"And after the war, suddenly metal was available again"
00:33:37,00:33:40,"and underwire bras were invented,"
00:33:40,00:33:43,which obviously lift and support and shape
00:33:43,00:33:46,and this changed the perception of women's bodies
00:33:46,00:33:49,and what shape they quote unquote ought to be
00:33:49,00:33:52,"in this kind of thing, or what a desirable body looked like."
00:33:52,00:33:54,"So it's all based on, it's all based on Hitler."
00:33:54,00:33:55,- Wow.
00:33:55,00:33:58,"- Hey, by the way, you know how this fact connects"
00:33:58,00:34:00,to the first fact about blood.
00:34:00,00:34:04,It also connects to the second fact about forensics
00:34:04,00:34:07,"because quite often in very horrific murder scenes,"
00:34:07,00:34:10,"they will have done a job to hide who the person is,"
00:34:10,00:34:12,fingerprints will have been removed and so on.
00:34:12,00:34:15,"And in that case, if they happen to have had breast implants,"
00:34:15,00:34:20,every modern breast implant has either a serial or the information
00:34:20,00:34:23,has been logged that can be traced back via the doctor.
00:34:23,00:34:24,"So any time a doctor puts one in now,"
00:34:24,00:34:26,either it's a serial that comes in the box
00:34:26,00:34:28,and they know the patient that it's gone to.
00:34:28,00:34:30,"- When you say serial that comes in the box,"
00:34:30,00:34:31,"a serial number, right?"
00:34:31,00:34:35,"- No, it's the, so it's one of those toys"
00:34:35,00:34:38,that you get inside Cocoa Pops these days.
00:34:38,00:34:39,That's how they deliver breast implants.
00:34:39,00:34:40,- You got it.
00:34:40,00:34:42,"- You got to shake it out, yeah."
00:34:42,00:34:44,"- No, they've got, they've all got serial numbers."
00:34:44,00:34:47,So quite a few people have been identified via the serial number
00:34:47,00:34:49,in the breast implant to identify who they are.
00:34:49,00:34:50,- How interesting.
00:34:50,00:34:53,"I read a paper from 2017, it was a ballistic study"
00:34:53,00:34:58,"and they hypothesized in this study that in theory,"
00:34:58,00:35:00,if someone shots you in the breast
00:35:00,00:35:02,"and you had an implant,"
00:35:02,00:35:06,that the fluid would be able to sort of move it out of the way.
00:35:06,00:35:10,"And then in 2020, it actually happened,"
00:35:10,00:35:12,"as in the 2020 study that says,"
00:35:12,00:35:16,"based on the trajectory of a bullet when this lady was shot,"
00:35:16,00:35:19,"as far as they can see, the only way that it failed to kill them"
00:35:19,00:35:21,"is because it hit the implant,"
00:35:21,00:35:22,"which moved it slightly out of the way,"
00:35:22,00:35:25,which took it away from her heart.
00:35:25,00:35:26,"- God, Lord."
00:35:26,00:35:27,- Wow.
00:35:27,00:35:30,- I have heard that they develop kind of a hard shell
00:35:30,00:35:33,around breast implants after a long time.
00:35:33,00:35:34,So maybe?
00:35:34,00:35:38,"- Yeah, in terms of your body builds a kind of a shell,"
00:35:38,00:35:40,"like it walls it off, like this is not me,"
00:35:40,00:35:42,"I'll just kind of walk. - Oh, right, exactly."
00:35:42,00:35:47,"- You said about them getting hard at which they do marry,"
00:35:47,00:35:51,but they're still not like solid usually most of the time.
00:35:51,00:35:53,And that means that breast implants that women use
00:35:53,00:35:56,are often not the right thing for men to use
00:35:56,00:35:57,if you want a chest implant.
00:35:57,00:36:02,"So let's say you want to enhance your pectoral muscles,"
00:36:02,00:36:04,the normal breast implants won't do that.
00:36:04,00:36:06,And there was a recent study.
00:36:06,00:36:08,"Actually, it's quite old now, it's from 2003."
00:36:08,00:36:11,The found that the best thing to do is butter implants.
00:36:11,00:36:15,"'Cause apparently the implants that you get in your bum,"
00:36:15,00:36:17,they're much more solid and their fake gluteus
00:36:17,00:36:20,is much more similar to a fake pectoral
00:36:20,00:36:22,than a silicone bag. - Yes.
00:36:22,00:36:25,- Probably the first one they did was a butterkin plant
00:36:25,00:36:26,"that they stuck it in there,"
00:36:26,00:36:28,because the first butterkin plant was a breast implant
00:36:28,00:36:30,that they just stuck down there.
00:36:30,00:36:31,Like maybe this'll work down here.
00:36:31,00:36:32,"- What, really?"
00:36:32,00:36:33,- Really?
00:36:33,00:36:34,- Yeah.
00:36:34,00:36:35,- Oh my gosh.
00:36:35,00:36:35,What's next?
00:36:35,00:36:39,"- It's so interesting, 'cause Mary, your new book"
00:36:39,00:36:40,"Replaceable You, this is literally,"
00:36:40,00:36:41,this is the concept of the book.
00:36:41,00:36:44,It's taking bits of you and replacing it with something else.
00:36:44,00:36:47,And so this fact about the breast implants
00:36:47,00:36:49,"that's in there, quite a lot of stuff we've mentioned."
00:36:49,00:36:51,"Another thing, just jumping back to the hair transplant"
00:36:51,00:36:55,"in the '70s, the implants were artificial."
00:36:55,00:36:56,The hair was artificial. - They were.
00:36:56,00:37:00,"- Yeah, you could, this was kind of a budget option."
00:37:00,00:37:04,"It was kind of essentially like getting doll hair,"
00:37:04,00:37:07,"put in to your balding areas,"
00:37:07,00:37:10,and there was this kind of dermatological crochet hook.
00:37:10,00:37:14,You just kind of hook it down into the skin and back up.
00:37:14,00:37:16,And you're horrible.
00:37:16,00:37:17,There were a lot of infections.
00:37:17,00:37:19,I think there was a fatality from this.
00:37:19,00:37:23,"And of course, your hair, if you start to go gray,"
00:37:23,00:37:27,"now it doesn't match, difficult to style again."
00:37:27,00:37:31,And they had to be sort of spaced far apart.
00:37:31,00:37:33,So you actually looked like doll hair.
00:37:33,00:37:35,It feels like the best way to style it
00:37:35,00:37:38,would be to get like a five-year-old girl to do it.
00:37:38,00:37:41,- Exactly. - You just see all these middle-aged men
00:37:41,00:37:43,"with plants, and yeah."
00:37:43,00:37:44,"- Yeah, yeah."
00:37:44,00:37:47,"- Just on the, briefly on the breast implant thing,"
00:37:47,00:37:49,there's an amazing book on this subject.
00:37:49,00:37:50,It's by Florence Williams.
00:37:50,00:37:52,It's called Breast and Natural and Natural History.
00:37:52,00:37:55,And she has a whole chapter about the history of implants
00:37:55,00:37:57,and all of this.
00:37:57,00:38:02,But the reason why humans have breasts at all
00:38:02,00:38:03,is sort of bizarre.
00:38:03,00:38:05,"And I know there are lots of theories,"
00:38:05,00:38:07,"but most animals don't, right?"
00:38:07,00:38:10,"Most, and in fact, even I think most apes don't."
00:38:10,00:38:11,"- What do you mean by breasts, though,"
00:38:11,00:38:15,"because like all mammals have mammary glands, at least?"
00:38:15,00:38:18,"- You mean like big, bouncy ones, is that what you're saying?"
00:38:18,00:38:19,"- Well, that's not exactly how I put it,"
00:38:19,00:38:21,but who's saying that?
00:38:21,00:38:23,"- Yes, big jugs, is that what you're saying?"
00:38:23,00:38:28,"- Oh no, oh my god, I was, I was like, oh god, okay."
00:38:28,00:38:33,"- Well, I think the reason, I'm blushing,"
00:38:33,00:38:34,"I hope you're all happy, okay?"
00:38:34,00:38:37,"- I think, honestly, this is an audio medium,"
00:38:37,00:38:40,but I think everyone at home could feel that blush.
00:38:40,00:38:43,"- Yeah, I'm feeling it now."
00:38:43,00:38:47,"There's one theory as to why,"
00:38:47,00:38:50,"and this is what this is in Florence Williams' book,"
00:38:50,00:38:54,"is that women need more fat on them to not only reach puberty,"
00:38:54,00:38:57,but also to grow a baby and to lactate and to feed the baby.
00:38:57,00:39:02,And human infants need huge amounts of fat to grow
00:39:02,00:39:08,"because we are a bipedal species, as of quite recently,"
00:39:08,00:39:13,"and for a bipedal creature, the human woman, to give birth,"
00:39:13,00:39:15,the baby needs to be really small.
00:39:15,00:39:17,The baby's head needs to be really small
00:39:17,00:39:19,to be birthed successfully.
00:39:19,00:39:22,So mothers then have to produce huge amounts of milk
00:39:22,00:39:25,to grow them up because they need so long to develop after birth.
00:39:25,00:39:27,"And that is why-- - Yeah, because basically babies"
00:39:27,00:39:28,"are idiots, right?"
00:39:28,00:39:30,"Like babies are born really,"
00:39:30,00:39:34,"it takes them a long time to get to any kind of self-reliance,"
00:39:34,00:39:37,"whereas like a giraffe's born,"
00:39:37,00:39:39,and then about 20 minutes later it's running around.
00:39:39,00:39:40,- Exactly.
00:39:40,00:39:44,"- Yeah, basically lands on its feet as it's born and walks away."
00:39:44,00:39:47,"- But the human baby has to be born relatively useless,"
00:39:47,00:39:50,which is why the mother needs to do all of that extra milk
00:39:50,00:39:52,"production, which needs a lot of fat,"
00:39:52,00:39:54,which why is this headless fault?
00:39:54,00:39:57,- I can't remember. - So much is at the spot.
00:39:57,00:40:00,(upbeat music)
00:40:00,00:40:06,"- Okay, it is time for our final fact of the show,"
00:40:06,00:40:08,and that is Andy.
00:40:08,00:40:11,"- My fact is, there is only one American state"
00:40:11,00:40:15,with an official state smell.
00:40:15,00:40:17,- Wow. - Yeah.
00:40:17,00:40:19,"- Is it Washington, D.C.,"
00:40:19,00:40:21,and it's the stench of corruption?
00:40:21,00:40:23,"- Lovely, lovely."
00:40:24,00:40:25,(laughing)
00:40:25,00:40:26,- Ring that sassy bell.
00:40:26,00:40:28,(laughing)
00:40:28,00:40:33,"- It's New Mexico, which in 2023 officially signed into law,"
00:40:33,00:40:39,"the state smell, and it sounds gorgeous."
00:40:39,00:40:43,It's the smell of green chilies roasting in the fall.
00:40:43,00:40:45,"And apparently New Mexico produces,"
00:40:45,00:40:49,"I think it's 60% of the US chili pepper crop,"
00:40:49,00:40:52,"and the chilies are all green to start,"
00:40:52,00:40:54,"and some of them turn red later on,"
00:40:54,00:40:57,"which also prompted the New Mexico official state question,"
00:40:57,00:40:59,which is red or green.
00:40:59,00:41:02,And I just went on a bit of a rabbit hole
00:41:02,00:41:04,of reading about New Mexico state symbols.
00:41:04,00:41:07,- Okay. - And other state symbols.
00:41:07,00:41:10,"- So the chili roasting, the smell of,"
00:41:10,00:41:12,feels to me like it'd be quite pungent.
00:41:12,00:41:16,"Like if I put chilies into my food and they're cooking,"
00:41:16,00:41:18,"my eyes are watering, right?"
00:41:18,00:41:20,- Yes. - And you're choking.
00:41:20,00:41:21,- It's horrible.
00:41:21,00:41:22,- Yeah.
00:41:22,00:41:23,- Okay. - You don't want to be smelling that.
00:41:23,00:41:25,"- It's basically pepper spray, which is the--"
00:41:25,00:41:27,- It is. (laughing)
00:41:27,00:41:29,"- That's, it's a non-leafal weapon."
00:41:29,00:41:30,- Okay.
00:41:30,00:41:34,- We don't want to get completely canceled in New Mexico.
00:41:34,00:41:35,"- No, no, no."
00:41:35,00:41:36,"- So then what about this question, I think?"
00:41:36,00:41:40,So you said that the official question
00:41:40,00:41:43,"of New Mexico is red or green, what's that?"
00:41:43,00:41:45,"- Yes, I think it's people ask you,"
00:41:45,00:41:47,do you want red chili or green chili?
00:41:47,00:41:49,"- If you're in a restaurant, right?"
00:41:49,00:41:50,"- On the rest of your food, I assume so."
00:41:50,00:41:51,"- Yeah, yeah."
00:41:51,00:41:53,"- That's right, so do you know what the estate answer is?"
00:41:53,00:41:55,The official state answer?
00:41:55,00:41:56,- No.
00:41:56,00:41:57,- Do you then?
00:41:57,00:41:57,- You got it?
00:41:57,00:41:59,"- I do, it came out two years later, didn't it?"
00:41:59,00:42:00,- Yeah.
00:42:00,00:42:04,And the official state answer to the official state question
00:42:04,00:42:07,is red and green or Christmas?
00:42:07,00:42:12,"- Yeah, and I forgot to Google the plot twist"
00:42:12,00:42:14,at the end of that state answer.
00:42:14,00:42:18,"- Well, I could tell you, Christmas, basically in New Mexico,"
00:42:18,00:42:20,"if someone says to you in the restaurant,"
00:42:20,00:42:22,"red or green, and you say Christmas,"
00:42:22,00:42:24,"then that means a bit of red and a bit of green,"
00:42:24,00:42:26,'cause that's like Christmas decorations.
00:42:26,00:42:28,"- Really nice. - Yeah, right."
00:42:28,00:42:31,- So it's like having ketchup and HP sauce together.
00:42:31,00:42:33,"It's like, yeah, yeah, that's great."
00:42:33,00:42:36,- New Mexico also has a state song.
00:42:36,00:42:40,And a lot of the states have their own state song.
00:42:40,00:42:42,"And so there's two in New Mexico,"
00:42:42,00:42:44,"there's an English language one, a Spanish language one."
00:42:44,00:42:48,The English language one is called Ofer New Mexico.
00:42:48,00:42:51,"And it was written by Elizabeth Garrett,"
00:42:51,00:42:55,"the daughter of Pat Garrett, who killed Billy the Kid."
00:42:55,00:42:58,- It's not wild.
00:42:58,00:43:00,"- I mean, what a connection."
00:43:00,00:43:06,"- She died in 1947 in New Mexico in Roswell, 1947."
00:43:06,00:43:08,"Ringany Bells, only the same year"
00:43:08,00:43:12,that supposedly an alien spacecraft crashed there.
00:43:12,00:43:14,"- Coincidence? - Yeah, we say."
00:43:14,00:43:16,"- Of course, two years after the death of Hitler,"
00:43:16,00:43:19,thereby completely revolutionizing global breath perception.
00:43:19,00:43:23,"Mary, what state are you from?"
