start_hhmmss,end_hhmmss,text
00:28:03,00:28:07,"withering sort of... Yeah, yeah, yeah. And I don't think it was big dogs. I just think it was"
00:28:07,00:28:11,"random producers from across the beam who were pulled in to... Yeah, right. And they assessed a load of"
00:28:11,00:28:17,different acts. They came up with various quite roby judgments on acts who went on to be huge.
00:28:17,00:28:21,"But it's an audition. It's at the very start of your career. They don't all go well, you know?"
00:28:21,00:28:25,"And he took ages to get a success for that. I hadn't realised. I think by 1969, before he was a"
00:28:25,00:28:31,"tall famous, he'd already been in seven bands, many of which he founded. The 1969 Space Audity"
00:28:31,00:28:36,was rushed out to coincide with the moon landings and was like the theme tune for that and was huge.
00:28:36,00:28:40,But then he disappeared again. Yeah. And I don't think I've had another hit for about four years.
00:28:40,00:28:44,"Yeah. No, he didn't disappear. He's just as simply moved. He was living in Bromley."
00:28:44,00:28:46,"Oh, yes. Which is essentially the same thing."
00:28:46,00:28:51,"I'm sorry, he was a beckon of it at that point. But yeah, he was sort of that period of his life"
00:28:51,00:28:58,"after he turns 18. He kind of gets very fixated on this like mind teacher who it is like a really,"
00:28:58,00:29:04,really influential person in his life. But also it's worth seeking out some of the kind of first
00:29:04,00:29:11,"album, which I think is self-tight or maybe it's called Space Audity. It is. It's worth checking out"
00:29:11,00:29:19,"that ear of it because it is not, I say this as a very, very big benefit. You've hidden it well."
00:29:19,00:29:27,"Sorry. No problem. Well, of course, Beckham is in Bromley. So it was, it's bad."
00:29:30,00:29:37,"It sort of bow at this point is he sort of goes through so many different iterations. And yeah,"
00:29:37,00:29:43,"he falls in with, he goes studies at my school. Then he, the first album is sort of very like flower"
00:29:43,00:29:51,"power, like tail end of summer of love. Okay. But then the shift between that and the man who sold the"
00:29:51,00:29:59,"world is extraordinary, right? It is an incredible transition. He basically really gets into the"
00:29:59,00:30:04,velvet underground. And that is the thing that kind of unlocks. He's just trying all sorts of things.
00:30:04,00:30:08,He's trying so much out. Yeah. Can I just say one thing on the mind thing? Because I've fun
00:30:08,00:30:12,"out a little about this. This is insane. So he falls in with this mind artist called Lindsey Kemp,"
00:30:12,00:30:19,right? And becomes so entranced that Bowie nearly abandons music for interpretive dance. Yeah.
00:30:19,00:30:25,"When he was, again, not very famous yet, he opened for T-Rex. He supported them on, you know,"
00:30:25,00:30:32,"at all, as a one man mime act depicting China's invasion of Tibet. Brilliant. And that is a challenge."
00:30:32,00:30:36,"That's a, like that's a challenge, right? As a one man. Yeah. It's my favourite. It's not enough"
00:30:36,00:30:40,that there are a few of you. You've got to think outside the tiny and physical box.
00:30:40,00:30:50,"Basically, the T-Rex audience hated it. Yeah. Two reasons. One. Come on, we're here to see T-Rex."
00:30:50,00:30:57,"And secondly, a lot of them were communist. So this was a few months before space. He later wrote"
00:30:57,00:31:02,"to John Peel who'd seen this and said, you decided the problem was that I was doing mime. You didn't"
00:31:02,00:31:07,"like mime. And until I came here to America, I never realised that you were right. Nobody in the"
00:31:07,00:31:14,"world liked mime. He'd used it in saying food. And listen, thank God that doesn't exist. Because I"
00:31:14,00:31:19,imagine it doesn't now look high on. It looks like Mickey reunion breakfast at Tiffany's. I imagine.
00:31:19,00:31:26,"I imagine. But weirdly, that's, you know, Lindsey Kent was a huge influence on him creatively and"
00:31:26,00:31:32,"they were lovers at the time. When you look at things like Ziggy, when you look at the video for"
00:31:32,00:31:36,"Ashes to Ashes, even though that was sort of because he was also falling in with the neuromantics"
00:31:36,00:31:42,"in the early 80s, you still see the influence of theatre and mime. Oh yeah, definitely. Yeah, it was,"
00:31:42,00:31:47,"it was, I mean, we loved him anyway, but also it was really exciting because I went to school"
00:31:47,00:31:52,"in Orpington down the road from the school he went to, but he lived in Beckham and they tried to"
00:31:52,00:31:59,"get him to come back. In the early 2000s, he was like, absolutely not. When he went to America,"
00:31:59,00:32:05,"in interviews, he would refer to things as being so crueyden if they were bad. But he was, that's why,"
00:32:05,00:32:10,"you know, like the Buddha of Suburbia, the whole novel is really about growing up in Beckham and"
00:32:10,00:32:16,"Bromley and feeling depressed until you realise David Bowie lived there. That's like how that, like,"
00:32:16,00:32:21,"unlocks the protagonist's creativity and sexuality. I was the same with Hilda Baker,"
00:32:21,00:32:27,"the Bolton comedian from the 1930s. I think everyone from Bolton, you've only just started"
00:32:27,00:32:35,wearing green now. One of the formative moments of his life came from that time in Beckham's
00:32:35,00:32:40,"last Bromley, where he's, so he's famously his eyes sort of look like the different colours,"
00:32:40,00:32:44,"don't they? And this has actually put me off in a bit, and I messaged, down try the cruel we're doing"
00:32:44,00:32:49,"a podcast about David Bowie, who down try, but absolutely loved. But saying, I don't really like him,"
00:32:49,00:32:53,"I think it came from this when he was 15, he had best friend George, they're both fancy the same"
00:32:53,00:33:01,"girl, and George got a date with her. And Bowie called George and said, listen, I've spoken to her,"
00:33:01,00:33:04,"and she doesn't want to go out with you actually, but she doesn't want to say to your face."
00:33:04,00:33:08,"So George doesn't show up, then finds out Bowie's tricked him, and then goes into school next day,"
00:33:08,00:33:13,"and Bowie's boasting about how he's now going out with this girl. So George, quite right, goes and"
00:33:13,00:33:19,"clocks him in the face in the playground, damages his eyeballs, and he really didn't mean to hurt him,"
00:33:19,00:33:27,but what the matter? Funny way of going about it. I would have heard him emotionally when I put
00:33:27,00:33:33,"him in the face, yeah. It didn't mean to cause him permanent damage, but it gave him this condition"
00:33:33,00:33:38,"called anastocoria, where one pupil is larger than the other. So his eyes aren't different colors,"
00:33:38,00:33:42,"it's just one pupil's small, so it looks like his eyes are like colored. And I really like this from"
00:33:42,00:33:47,"an interview with a magazine, I think someone written into the magazine with questions for Bowie,"
00:33:47,00:33:53,"and one of the people said, hey, what would you say to that kid at school who punched you in the eye"
00:33:53,00:33:57,"in case he's reading? And Bowie said, I'd probably say something along the lines of, it was great"
00:33:57,00:34:02,"seeing you last week, George, did I leave my lighter in your car? Because they remain very close."
00:34:02,00:34:12,"So you said that he almost gave up to be a mime. He also almost gave up to be a Buddhist monk,"
00:34:12,00:34:20,"didn't he? And that's because he got in with some Buddhist monks in London, but also he read a book,"
00:34:20,00:34:28,The Rampa Story by Tuesday Lopsang Rampa. Andy remembers as a friend of the podcast. He's a big deal.
00:34:28,00:34:33,He is a big deal. Because he was not a Buddhist monk. He was in no way a Buddhist monk. He was a
00:34:33,00:34:40,plumber from Devon who pretended to be a Buddhist monk and wrote about this about his life as a
00:34:40,00:34:46,"Tibetan monk until people kind of came to his shows and said, can you read this thing that's"
00:34:46,00:34:52,"in Tibetan? He said, I can't really read Tibetan and I've never been to Tibet. And he said, it's not"
00:34:52,00:34:56,my fault. I was possessed by the spirit of a monk when I fell out of a tree trying to photograph an
00:34:56,00:35:03,"owl. That's right. And then they said, yeah, that's not true. Is it either? And he went, oh no, no,"
00:35:03,00:35:10,"fine. Actually, it was all dictated to me by a Siamese cat called Mrs. Fifi Gray Whiskers."
00:35:10,00:35:15,Yes. The point is that a lot of the Buddhist sort of things that was happening
00:35:15,00:35:19,in the time and everyone getting into Buddhism was down to this guy's book and he was
00:35:19,00:35:24,"going, he was not the dude. That's amazing. Mrs. Fifi Gray Whiskers, the cat later wrote, I think two of"
00:35:24,00:35:29,"her own books. Through Tuesday, lobster grandpa. And one of them is called Living with the Lama."
00:35:29,00:35:34,"Yeah, yeah, yeah. That's true. Yeah. It's hard when a cat writes a book called Living with the Lama"
00:35:34,00:35:38,"because I think you do have to clarify in brackets afterwards that you mean the Lama as in,"
00:35:38,00:35:40,you can do a lot with the cover art. You can do a lot with the cover art.
00:35:40,00:35:49,Yeah. I'm afraid you are not getting away with a James Cameron Black square on that one.
00:35:49,00:35:54,That it's essential that we clarify with the cover art. Yeah. That's so funny. That's a
00:35:54,00:35:57,bowie rampa. Yeah. The entire way. You have understanding. That's amazing.
00:35:57,00:36:02,"So, what you bowie fans? Big bowie fans. What's the view on the whole? Thin White Duke,"
00:36:02,00:36:08,"quite intense flirtation with fascism, Nazism, that kind of stuff."
00:36:08,00:36:16,"One word for the Nazi stuff. Your friend of mine, cocaine. If you watch the Allen Yen Top"
00:36:16,00:36:25,"Documentary Cracked Actor, which is his US tour, I think in '76, '75, '76, you can't believe he"
00:36:25,00:36:31,didn't immediately drop dead. The rumor is at the time that he was subsisting exclusively on a
00:36:31,00:36:36,diet of cocaine and milk. But he is in a psycho. He's coped himself into a psychosis. There's a bit in it
00:36:36,00:36:44,where he just starts going. They're following me. They're following me. And he is truly in a kind of
00:36:44,00:36:50,"psychosis. And I think people want to intellectualise it and say, well, he had this fascination with"
00:36:50,00:36:55,you. It's not any of that. He did read a lot of books. He did read a lot of books about the Nazis.
00:36:55,00:37:00,"But I think people want to talk about it as a kind of intellectual, like an extension of his"
00:37:00,00:37:06,interesting character and performance. He was gacked out of his mind. And I don't mean your friend
00:37:06,00:37:11,"who's standing too close to you at a party and ask you if everyone hates him. I mean, he was seeing"
00:37:11,00:37:19,things. David Bowie was such an extreme party animal that he kept to go to Berlin to clean up.
00:37:19,00:37:26,To go to Berlin to get drugs out of his system. That's how many drugs he had in his system.
00:37:28,00:37:31,Can I just say reading lots of books about Hitler and the Nazis is not actually a side of anything
00:37:31,00:37:38,that's just a sign of being a middle-aged man. I'm currently plowing through the last days of Hitler
00:37:38,00:37:46,"and it's terrific. That's it really. No spoilers, please. I saw him on the last tour he did in 2004,"
00:37:46,00:37:56,and he had something like a kind of heart valve problem about two months later and then he never
00:37:56,00:38:01,"toured again. He sort of would make like these intermittent public appearances, but I went on my own."
00:38:01,00:38:08,This is an period where I was going on my own to see a lot of gigs. And I saw him and James Brown
00:38:08,00:38:12,"in kind of quite quick succession. Oh, and Mary Poppins, I hope you've heard of it."
00:38:12,00:38:17,The David Bowie gig is the only time someone asked me if I was lost and needed.
00:38:17,00:38:26,"Wow, the only time. Are you okay? Are you lost? I was like, no, I'm here to see David Bowie."
00:38:26,00:38:30,And I've always carried resentment towards a man who was sat two rows in front of me wearing a
00:38:30,00:38:35,"Lou Reed transformer t-shirt. And I at the time, well, I remain a big Lou Reed fan, but I was really"
00:38:35,00:38:40,"a big fan of the Lou Reed album transformer at the time. And Bowie said, we're going to do a song"
00:38:40,00:38:47,"by the Velvet Underground and I cheered. Better of mine, I'm at this gig on my own. And I assumed"
00:38:47,00:38:52,"the man in the Lou Reed T-shirt would also cheer. And he didn't. And I was like, you're the fan of"
00:38:52,00:38:57,"only Lou Reed solo output. You've got no time for white, like white heat. Maybe he's not just not a"
00:38:57,00:39:04,"cheerer, you know? He really made me look like an absolute twerp. That is, I would say, the"
00:39:04,00:39:11,smallest grudge I've ever heard. I'm carried for the longest time. Cause of how long you've kept
00:39:11,00:39:22,something two years. I still think about that kind of like the guy in the Lou Reed T-shirt.
00:39:22,00:39:27,We should move on to our final fact of the show. And that is James's fact.
00:39:27,00:39:32,"Okay, my fact this week is that the Swedish political party called the center party"
00:39:32,00:39:36,and the Danish political party called left are both right wing.
00:39:38,00:39:44,"Are they trying to just now sneaky votes? No, not really. So I was reading the article on"
00:39:44,00:39:54,"electoralreform.org.uk and it was a list of badly named parties. Basically, these parties all started"
00:39:54,00:40:01,"off kind of left of center 100, 150 years ago and things change. Like the Democrats and Republicans"
00:40:01,00:40:07,swapped over a couple of times I think of what they believe. And also the what's that window called
00:40:07,00:40:11,Overton. The Overton window moved. So people who were a little bit left wing or a bit right wing
00:40:11,00:40:15,and now more centrist or whatever. And that's what's happened with these two parties which is the
00:40:15,00:40:22,Swedish center party and thenster which is the Danish for left. And the Danish one is the main
00:40:22,00:40:28,"right of center party and has been for 25 years. And the center party, it depends on their leaders"
00:40:28,00:40:31,because they are a little bit centrist but at the moment they're more right wing. But you can't
00:40:31,00:40:35,change the name. It's easier to change your opinions. I guess because everyone knows what the
00:40:35,00:40:42,party is. Everyone knows. Everyone in Denmark knows this party. Yeah. I like that you say it's
00:40:42,00:40:46,easier to change your opinions. You're suggesting rather than change the names they should just become
00:40:46,00:40:52,left wing. I wasn't really suggesting anything. I hadn't finished that thought. It is a bit like
00:40:52,00:40:56,you've crispy cream doughnuts. We're like we're plumbers now but we've got a really strong brand
00:40:59,00:41:05,"you could just change it. No, no, crispy cream. Listen, I will say in terms of tailoring this podcast"
00:41:05,00:41:12,"episode to your guest, this could not be more clearly my internet searches. It's my electoral reform.org."
00:41:12,00:41:17,James Cameron's Wikipedia page and a video of David Bowie talking about the internet.
00:41:17,00:41:24,Denmark also has the radical left party Radicale von Strup. Where are they? Where are they at?
00:41:24,00:41:29,They're on the left but they're the least radical of all the left wing. Something with radical
00:41:29,00:41:35,"in its name. It's centrist. It is the problem. Listen, I am painting with a broad brush here and"
00:41:35,00:41:39,there is more nuance to these things but it is sort of the problem of talking about scandalovian
00:41:39,00:41:44,politics because you're like these guys are really right wing. They only believe in partially
00:41:44,00:41:51,comprehensive state cover for. I think the thing that distinguishes them is they're a party's
00:41:51,00:41:57,that they're basically parties that are like that are socialist socialists and they're a party's
00:41:57,00:42:03,that are nationalist socialists. When you say nationalist socialists that has
00:42:03,00:42:11,there's still some people there's still some consensus around some economic principles
00:42:11,00:42:15,but I think there's more some more divergence around. So we believe that everyone gets a
00:42:15,00:42:21,year's maternity or potentially but we do also believe in invading parties. I believe there's
00:42:21,00:42:26,an element of that. There's a lot of anti-Muslim sentiment among certain parts of Scandinavia.
00:42:26,00:42:31,So there's a guy called Rasmus Paladin who's a former member of venstera. He's probably the most
00:42:31,00:42:37,famous right wing politician in Denmark and he's like Bern Karams and stuff like that. But there's
00:42:37,00:42:42,a group called free jazz against Paladin that follows him around the country and plays jazz very
00:42:42,00:42:49,loudly and very badly at all of his events. Is jazz the right I'm not saying they're doing it badly
00:42:49,00:42:53,but it's just the right genre of music to I suppose it's quite surprising you know it goes in
00:42:53,00:43:00,a new direction so it's quite useful. Famously anti-communist jazz wasn't it was pushed by America to
00:43:00,00:43:07,kind of stop communists from liking communism. Well and also the musicians themselves were not
00:43:07,00:43:15,were not aware sometimes genuinely not aware. Nina Simone died without ever knowing that she
00:43:15,00:43:21,yeah but an African tour of hers oh god what you've got to watch a movie called soundtrack to
00:43:21,00:43:27,a coup d'etat soundtrack to a coup d'etat is an incredible film about these American state-funded
00:43:27,00:43:34,operations to send jazz musicians as kind of soft power missions around around the world. It's one
00:43:34,00:43:40,of the best documentaries I've ever seen. And they didn't know that they were being so important yeah
00:43:40,00:43:45,they didn't they didn't know that where the money was coming from and but also you know a lot like
00:43:45,00:43:53,we've had another 300 million dollars in the account. No one likes jazz. Yeah sorry what's the
00:43:53,00:43:57,was the reasoning that it's with the CIA stopped people liking communism. Specifically in the African
00:43:57,00:44:03,continent sometimes they were cover operations for the sort of traveling state department delegations
00:44:03,00:44:08,that would go out with them but also a lot of these musicians did not have rights in their own country
00:44:08,00:44:12,right and there's some really heartbreaking stuff in the documentary about Louis Armstrong and
00:44:12,00:44:18,the kind of disgust that he feels because he doesn't understand that he's being used as propaganda
00:44:18,00:44:24,for a white government that is not giving him rights in his own country. Yeah it is it is really
00:44:24,00:44:32,really brilliant and sinister and what was done to remember in that country by western government
00:44:32,00:44:36,in service of the mining companies because they might have liberated these countries but they did not
00:44:36,00:44:42,take the huge mining companies out of those countries and the cobalt in bones still comes from the
00:44:42,00:44:47,Democratic Republic of Congo and there are still western countries that might not have colonized
00:44:47,00:44:51,them in the conventional sense but the large corporations that are exploiting these countries for
00:44:51,00:44:56,their mineral resources are effectively financially colonizing them and and now this podcast has really
00:44:56,00:45:05,taken the full combater because in the Soviet Union the idea was that they had certain approved
00:45:05,00:45:10,musicians and approved literature and approved all this kind of stuff so if you shove in some jazz
00:45:10,00:45:17,singers some surrealist art stuff like that then people will start thinking in a non-communist way
00:45:17,00:45:24,that's sort of freedom freedom Jackson Pollock was he yeah he was they just wanted to get rid of him
00:45:24,00:45:32,some more weird names in politics have you guys heard or have we ever talked about the tiny
00:45:32,00:45:39,Indian state of Megalaya Megalaya Megalaya this place is extraordinary so they there's a weird trend
00:45:39,00:45:43,for weird names there like loads of people they're called the kids weird names no one really knows
00:45:43,00:45:47,where it came from just like people from this Indian state call the kids strange names which means
00:45:47,00:45:51,that people who run for political office often have weird names so people who've run for political
00:45:51,00:45:57,office there include Frankenstein moment field martial more pianos in first name field second name
00:45:57,00:46:04,martial right good Billy Kid Sangmar and someone who's gained office there is Adolf Loo Hitler
00:46:04,00:46:09,Rangsack Morack who's an Indian politician of the National Congress party he was a minister in
00:46:09,00:46:15,their government he was asked if he thought awkward about it and he said I am aware at one point in
00:46:15,00:46:21,time Adolf Hitler was the most hated person on earth but my father added Loo in between the Adolf
00:46:21,00:46:26,and the Hitler so that's why I am different and you were very disappointed when you got his
00:46:26,00:46:31,biography weren't you a lot more regional Indian politics than I had really bargained for and the
00:46:31,00:46:38,cover was just a black square you we really could have done with the clarification cover art there
00:46:38,00:46:41,I think it's interesting how political parties arose in the first place I think they were
00:46:41,00:46:46,invented in Britain certainly in Britain it was the Wigs and the Tories yeah and that was the end
00:46:46,00:46:51,of the 17th century and it was all to do with the Catherine question of Catholic succession
00:46:51,00:46:56,which is a big deal for a long time and it was very controversial and the Wigs wanted it was
00:46:56,00:47:01,about the Duke of York actually should the Duke of York be in the line of succession and why do we
00:47:01,00:47:13,think now that Rages are the Wigs are coming back going I told you yeah Wigs wanted them out
00:47:13,00:47:18,and Tories were much more arch-traditionalists than they wanted to preserve the succession
00:47:18,00:47:24,but so what they were trying to conserve was the Catholic line of succession yes yeah yeah I mean
00:47:24,00:47:28,it's it's maybe better up so down for what we think today but were they called the Tories they were
00:47:28,00:47:31,called the Tories and not the Conservatives at that time Tories was originally an insult it's
00:47:31,00:47:36,kind of Irish banded and I think Wigs is also a kind of insult right every party name starts
00:47:36,00:47:44,off as an insult and then devolved in fact for me poop party yeah exactly you got to be
00:47:44,00:47:49,careful the insults you embrace but yeah in actually because we were talking about Swedish politics
00:47:49,00:47:55,Sweden was dominated by the hats and the caps for about a hundred years they were the two parties
00:47:55,00:48:01,and the caps were it was an insult so the hats were meant to be the like strong militaristic they were
00:48:01,00:48:06,named after the big trichot hats that like probably posh people had members of government military
00:48:06,00:48:10,and then they said you cat you night caps and they were referring to the you know this floppy like
00:48:10,00:48:16,we really really did they were them like did they embrace it and wear them on the campaign I don't
00:48:16,00:48:20,think they actually went into the trouble of sourcing night caps and embracing them but they embrace
00:48:20,00:48:24,their names the caps and they were like they were the Wigs and the Tories of the day still worn
00:48:24,00:48:30,would you say night caps because I obviously do well I've got one yeah yeah but I just want to know
00:48:30,00:48:34,if anyone I would be curious if anyone wears a night cap it's to help manage curly hair yes that's
00:48:34,00:48:39,that's true bonnets are still used yeah are they used night are they called night caps I don't know
00:48:39,00:48:44,were there many bonnets normally known as bonnets yeah were they used to keep your head warm is that
00:48:44,00:48:48,the point of them yeah so yeah it's so much colder back of the day yeah I would assume that it's
00:48:48,00:48:55,the little ice age yeah yeah yeah if you still wear a night cap to bed podcast at qa.com absolutely
00:48:55,00:49:00,send them the picture if anyone's still wearing a night cap with love they are listening to it
00:49:00,00:49:06,that's pretty honest a big Ebony's excruzion that's what that's what I want that's what I want
00:49:06,00:49:14,yeah you want to come on upstairs for a night cap just two people sat in hats one of them looking
00:49:14,00:49:23,confused and disappointed I'll get the warming pan I do like a frivolous party oh yeah I'm big
00:49:23,00:49:28,fan of the occasional protest parties one of them I mean the Wikipedia of frivolous political
00:49:28,00:49:33,parties is terrific and you just want to read through so many places that have frivolous parties
00:49:33,00:49:38,that's beer related very interesting as the friends of beer check Belarus beer lovers party
00:49:38,00:49:44,Austria beer party Australia lower excise fuel and beer party I just goes on Germany norway
00:49:44,00:49:48,Poland Romania Ukraine they've all got a beer lovers party or a beer party yeah there was definitely
00:49:48,00:49:55,a light beer versus dark beer political rivalry as well I think in the late 19th century yeah but I
00:49:55,00:50:01,like and in Denmark the union of conscientiously workshite elements which I don't think we've
00:50:01,00:50:06,actually met before founded by Jacob howard in 1979 and so he they were demanding lots of man's
00:50:06,00:50:10,stuff and it was complete joke like better Christmas presents for everyone Nutella for all army
00:50:10,00:50:19,field rations better weather tailwinds on all bike cars better weather more Denmark more Renaissance
00:50:19,00:50:28,furniture in IKEA yeah yeah yeah of course you'd back at Andy but in 1994 he was elected how God
00:50:28,00:50:34,"was elected unexpectedly really didn't expect to be got 23,000 votes and it was a hung parliament"
00:50:34,00:50:39,so suddenly he was in this extraordinary position of having the deciding vote in a lot a lot of
00:50:39,00:50:46,situations so when the when the lib Dems came in and did a coalition with pantaries they said well
00:50:46,00:50:51,we will do it if we can have one of our policies which is proportional representation yeah what
00:50:51,00:50:57,which one did he go for he yeah they genuinely did introduce Nutella into our world very good yeah
00:50:57,00:51:03,that's amazing the lib Dems didn't get PR over the line so these guys are still technically one
00:51:03,00:51:10,up on the lib Dems yeah did they have a referendum about the Nutella it's an easier one to win
00:51:10,00:51:17,isn't it he did say in a moment of foresight he made a portrait of him be he got a portrait done
00:51:17,00:51:21,for him and had it hung in parliament and he said he commissioned it to warn people that any crazy
00:51:21,00:51:28,populace moron could get elected and this was in the early 90s so we learned our lesson we learned
00:51:28,00:51:38,two links there was a survey this year of places in the north cox's and they asked for people who
00:51:38,00:51:45,you think would be a good person who your leader espouses their views and a lot of people went for
00:51:45,00:51:51,Stalin in fact I think Stalin might have been the top respondent but 4% of people said that they
00:51:51,00:51:57,wanted their leader to be like t800 from the Terminator movie and we're wow and we're back and he
00:51:57,00:52:04,is that the baddie or is this the second time he's the baddie in the first one and the gooddie
00:52:04,00:52:09,in the second one he gets reprogrammed and he goes from being a baddie to he's like Nick Clegg
00:52:11,00:52:21,I see but the reverse one he's trying to get people to go into the metaverse and in the second
00:52:21,00:52:28,one it's promising to get rid of student debt the old reverse legacy
00:52:28,00:52:39,okay we should wrap up on that thank you so much for listening we have been no such thing as a fish
00:52:39,00:52:45,and thank you to my co-podcasters James Harkin Andrew Hunter Murray and Nishkuma Nishkuma if people
00:52:45,00:52:52,want to contact you where can they do it contact me you can find me at nishkuma.co.uk and I'm
00:52:52,00:53:01,Mr Nishkuma on Instagram and some other platforms I think but you can watch me doing 97 minutes of
00:53:01,00:53:05,stand-up if that's something that you'd be interested in on YouTube or you can buy tickets from
00:53:05,00:53:11,my tool or you could do both now such thing as a nish thank you lovely stuff and Andy and James you
00:53:11,00:53:15,also have social media profiles which you've mentioned lots of times before so I'm sure you all
00:53:15,00:53:22,know them and you can contact the podcast by emailingpodcas@QI.com or go to @nosuchthing on Instagram
00:53:22,00:53:29,and if you want access to our secret special club which has lots of extra content we release our
00:53:29,00:53:35,dual which are listener feedback episodes on there and are the exciting things as they come along
00:53:35,00:53:41,just go to patreon.com/clubfish to find out more about that but for now we will see you again next week
00:53:41,00:53:49,goodbye
00:53:49,00:53:52,(upbeat music)
00:53:52,00:54:02,[BLANK_AUDIO]
